"Time (s)","X (hPa)"
1.030477689E2,1.016415176E3
1.040020239E2,1.016317673E3
1.049563009E2,1.016192703E3
1.059106179E2,1.016110382E3
1.068649759E2,1.016192703E3
1.078192909E2,1.016338959E3
1.087735379E2,1.016481171E3
1.097279139E2,1.016481171E3
1.106823409E2,1.016527176E3
1.116367139E2,1.016527176E3
1.125911019E2,1.016527176E3
1.135455209E2,1.016483688E3
1.144999739E2,1.016262436E3
1.154544769E2,1.016213379E3
1.164089959E2,1.016143723E3
1.173634949E2,1.016109619E3
1.183179499E2,1.016109619E3
1.192724979E2,1.016219177E3
1.202271439E2,1.016353683E3
1.211815839E2,1.016353683E3
1.221359789E2,1.016361542E3
1.230904299E2,1.016376114E3
1.240448859E2,1.016376114E3
1.249992849E2,1.016345215E3
1.259537259E2,1.016315231E3
1.269081699E2,1.016345215E3
1.278624799E2,1.016417847E3
1.288168899E2,1.016449280E3
1.297712319E2,1.016449280E3
1.307255639E2,1.016448593E3
1.316799949E2,1.016437302E3
1.326344649E2,1.016382294E3
1.335888449E2,1.016346664E3
1.345432229E2,1.016381149E3
1.354976429E2,1.016316986E3
1.364521269E2,1.016316986E3
1.374066149E2,1.016269684E3
1.383609369E2,1.016269684E3
1.393152549E2,1.016174850E3
1.402696559E2,1.016193237E3
1.412239909E2,1.016193237E3
1.421784179E2,1.016198578E3
1.431328049E2,1.016202087E3
1.440871209E2,1.016218643E3
1.450415139E2,1.016371078E3
1.459958339E2,1.016389847E3
1.469502049E2,1.016389847E3
1.479045779E2,1.016371307E3
1.488590139E2,1.016326904E3
1.498133869E2,1.016259766E3
1.507676519E2,1.016259766E3
1.517220029E2,1.016335144E3
1.526764059E2,1.016347961E3
1.536308409E2,1.016522598E3
1.545853689E2,1.016522598E3
1.555398179E2,1.016322174E3
1.564942539E2,1.016282654E3
1.574487219E2,1.016250916E3
1.584032609E2,1.016282654E3
1.593577899E2,1.016363449E3
1.603122419E2,1.016493683E3
1.612668339E2,1.016527939E3
1.622213729E2,1.016567688E3
1.631759049E2,1.016567688E3
1.641303519E2,1.016199951E3
1.650847769E2,1.016088409E3
1.660392959E2,1.016199951E3
1.669938819E2,1.016324387E3
1.679483749E2,1.016528168E3
1.689030299E2,1.016528168E3
1.698576529E2,1.016440125E3
1.708123319E2,1.016440125E3
1.717669129E2,1.016440125E3
1.727214609E2,1.016050568E3
1.736760559E2,1.016032410E3
