"Time (s)","X (hPa)"
1.900624390E2,1.017241058E3
1.910174580E2,1.017241058E3
1.919725800E2,1.017224350E3
1.929277570E2,1.017224350E3
1.938830110E2,1.017216568E3
1.948381550E2,1.017216568E3
1.957932860E2,1.017311783E3
1.967483210E2,1.017537994E3
1.977033840E2,1.017537994E3
1.986584430E2,1.017461395E3
1.996135530E2,1.017461395E3
2.005686630E2,1.017461395E3
2.015237640E2,1.017380600E3
2.024788780E2,1.017344666E3
2.034340190E2,1.016999741E3
2.043892530E2,1.016999741E3
2.053444220E2,1.016748428E3
2.062996460E2,1.016748428E3
2.072548670E2,1.016758728E3
2.082100320E2,1.016884079E3
2.091651650E2,1.016884079E3
2.101202820E2,1.016998596E3
2.110753380E2,1.016998596E3
2.120304820E2,1.016998596E3
2.129857740E2,1.017200546E3
2.139408880E2,1.017262650E3
2.148959730E2,1.017262650E3
2.158509830E2,1.017227631E3
2.168060970E2,1.017213211E3
2.177612400E2,1.017136841E3
2.187163320E2,1.017025528E3
2.196714890E2,1.017025528E3
2.206266180E2,1.017096863E3
2.215818070E2,1.017232056E3
2.225369150E2,1.017263412E3
2.234920650E2,1.017299728E3
