Unnamed: 0,entry_num,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Time (s).1,X (rad/s),Y (rad/s),Z (rad/s),name_climber,grading,num_attempt,fall_top,climbers_rating,snippet
4685,13,62.97424258,-0.2591357338,0.3072530562,-0.8680694497,62.97424258,0.2375884652,0.00815654546,-0.1070576236,sien,6b+,1,1,hard,last_seconds
4686,13,63.17554158,1.050016674,-0.2020902979,-0.5489120471,63.17554158,0.2651006877,0.05447045341,0.008632779121,sien,6b+,1,1,hard,last_seconds
4687,13,63.37683958,0.2225435659,-0.7609911436,-0.3653581537,63.37683958,-0.2399922162,0.1308257729,0.1796432436,sien,6b+,1,1,hard,last_seconds
4688,13,63.57813958,0.9346876547,1.213521781,-1.606091122,63.57813958,-0.3843521178,-0.1139531583,0.1673286408,sien,6b+,1,1,hard,last_seconds
4689,13,63.77943858,0.04132724315,1.23505883,0.1881726091,63.77943858,-0.3466352522,-0.104152739,0.1772619784,sien,6b+,1,1,hard,last_seconds
4690,13,63.98073758,0.4388712493,-0.1194510144,0.2842445549,63.98073758,-0.03457655758,0.04606560245,0.1006516665,sien,6b+,1,1,hard,last_seconds
4691,13,64.18203658,0.4514518261,0.3283661824,-0.1617060645,64.18203658,-0.06233442202,-0.06081203744,-0.03151296824,sien,6b+,1,1,hard,last_seconds
4692,13,64.38333558,-0.03662315816,0.05972287595,-0.3096681024,64.38333558,-0.001001410652,-0.03381416202,-0.04299755022,sien,6b+,1,1,hard,last_seconds
4693,13,64.58463458,0.1409640902,-0.1020912158,0.2815146361,64.58463458,-0.01761634089,0.03083460405,-0.01606234163,sien,6b+,1,1,hard,last_seconds
4694,13,64.78593258,0.1188852963,-0.5174762464,0.3770881069,64.78593258,0.04942559451,-0.04499971494,-0.01116577536,sien,6b+,1,1,hard,last_seconds
4695,13,64.98723179,-0.008255099058,-0.499511261,-0.02749711633,64.98723179,0.05862443149,0.07108986378,0.01346519403,sien,6b+,1,1,hard,last_seconds
4696,13,65.18852979,-0.3424465701,-0.4843482614,-0.4753812638,65.18852979,0.01312707923,0.01554209925,-0.004503447097,sien,6b+,1,1,hard,last_seconds
4697,13,65.38982779,-0.9308445722,0.1300578636,-0.2394892354,65.38982779,-0.1509461552,0.01756007224,-0.04832366854,sien,6b+,1,1,hard,last_seconds
4698,13,65.59112579,0.2479020631,0.3946660066,0.5802326578,65.59112579,0.02111554332,-0.07419222593,0.06081343815,sien,6b+,1,1,hard,last_seconds
4699,13,65.79242379,0.4868862453,-0.5488383722,-0.3012520587,65.79242379,0.218342647,0.01152136549,0.1293978989,sien,6b+,1,1,hard,last_seconds
4700,13,65.99372158,-0.04707593322,-0.06106598139,0.09629662514,65.99372158,0.007419757545,0.06112486869,-0.07332991064,sien,6b+,1,1,hard,last_seconds
4701,13,66.19501958,-0.02580054671,-0.3125278294,0.05340642124,66.19501958,-0.188388586,0.2677231431,-0.2200165242,sien,6b+,1,1,hard,last_seconds
4702,13,66.39631758,-0.08240422547,-0.2082322133,0.5522794586,66.39631758,-0.3351216316,-0.09676419199,-0.09136020392,sien,6b+,1,1,hard,last_seconds
4703,13,66.59761458,1.055252856,0.9184806347,0.4453321302,66.59761458,-0.1714451015,0.1500761658,-0.02297135442,sien,6b+,1,1,hard,last_seconds
4704,13,66.79891258,-1.654589537,0.2977396363,0.04377810359,66.79891258,-0.1141165197,-0.134226501,0.03906590119,sien,6b+,1,1,hard,last_seconds
4705,13,67.00021067,1.330617245,0.4827964103,-0.7174957529,67.00021067,0.1326317191,0.1137344539,0.1326009929,sien,6b+,1,1,hard,last_seconds
4706,13,67.20150767,0.1589001319,-0.2980945623,-1.801655781,67.20150767,0.2403862774,0.07912712544,-0.004355113953,sien,6b+,1,1,hard,last_seconds
4707,13,67.40280567,0.1622757295,0.550124175,-1.328612527,67.40280567,0.2655241787,-0.1079973951,-0.02158762142,sien,6b+,1,1,hard,last_seconds
4708,13,67.60410267,2.362074856,-0.4905767155,1.419037232,67.60410267,0.7187728286,-0.1563153267,-0.1761616468,sien,6b+,1,1,hard,last_seconds
4709,13,67.80540067,0.9435900405,2.979036507,0.8542570107,67.80540067,-0.05416921154,-0.04794753715,-0.2477817237,sien,6b+,1,1,hard,last_seconds
4710,13,68.00669796,-1.667263377,0.3777909422,-0.204320426,68.00669796,-0.2522887886,0.09531711787,0.129252255,sien,6b+,1,1,hard,last_seconds
4711,13,68.20799496,2.293734062,0.3567836505,-0.4713206649,68.20799496,-0.09668327868,0.1370654702,0.1841279119,sien,6b+,1,1,hard,last_seconds
4712,13,68.40929196,2.082879957,0.6133898789,0.5283187383,68.40929196,-0.4038937986,-0.02552602999,0.1726424694,sien,6b+,1,1,hard,last_seconds
4713,13,68.61058996,1.503634894,1.58795876,1.05792211,68.61058996,-0.5672602057,0.2221558541,0.2937707603,sien,6b+,1,1,hard,last_seconds
4498,13,25.33158692,0.8031653559,-0.4052272475,0.6137728715,25.33158692,-0.2377795428,-0.1067400947,0.08496656269,sien,6b+,1,0,hard,random_snippet
4499,13,25.53288392,-0.3701957014,-0.2632901806,0.2358919553,25.53288392,-0.5315393209,0.9002959132,-0.1934429705,sien,6b+,1,0,hard,random_snippet
4500,13,25.73418192,0.02753336906,-0.3872365344,-0.4784893513,25.73418192,-0.2416369021,0.8858258128,0.2986950874,sien,6b+,1,0,hard,random_snippet
4501,13,25.93547829,-0.547252315,0.04431136966,0.06439187765,25.93547829,0.02758951113,0.7029625177,0.2535592914,sien,6b+,1,0,hard,random_snippet
4502,13,26.13677629,0.375687114,-0.7441464847,-0.1098592418,26.13677629,-0.02534747496,0.2423181981,0.1415547282,sien,6b+,1,0,hard,random_snippet
4503,13,26.33807329,-0.1304274076,0.9515138948,0.2887086117,26.33807329,-0.07042455673,-0.082967408,0.05273709074,sien,6b+,1,0,hard,random_snippet
4504,13,26.53937129,-0.5939049098,0.1099375945,-0.2034130843,26.53937129,0.1801634431,0.07456789166,-0.08342409134,sien,6b+,1,0,hard,random_snippet
4505,13,26.74066929,-0.6263455546,-0.07105477989,0.1260554445,26.74066929,0.4283685088,-0.7010427713,0.07111553848,sien,6b+,1,0,hard,random_snippet
4506,13,26.94196729,-0.1178246114,-0.2008752465,-0.2511940455,26.94196729,0.4032476246,-0.7091398835,-0.1518353522,sien,6b+,1,0,hard,random_snippet
4507,13,27.14326529,0.006140161157,0.1671496761,0.1019542448,27.14326529,-0.0474739112,-0.2796978652,-0.1200595871,sien,6b+,1,0,hard,random_snippet
4508,13,27.34456329,-1.251517573,0.1351560509,-0.2440768147,27.34456329,-0.05938282609,-0.2275384516,-0.17294918,sien,6b+,1,0,hard,random_snippet
4509,13,27.54586129,-0.7941217598,-0.2867965722,0.1474213167,27.54586129,0.03975633159,-0.1546105295,-0.115414381,sien,6b+,1,0,hard,random_snippet
4510,13,27.74715829,1.387657126,0.1981323177,0.378523306,27.74715829,-0.08710293472,0.05089034513,-0.04650162533,sien,6b+,1,0,hard,random_snippet
4511,13,27.94845542,1.129532668,0.3792843211,-0.1673983289,27.94845542,-0.4063418806,0.06607260555,-0.3417745233,sien,6b+,1,0,hard,random_snippet
4512,13,28.14975342,0.1050171626,-0.4777882701,0.2126655722,28.14975342,-0.1204551905,0.2839225829,-0.4960447848,sien,6b+,1,0,hard,random_snippet
4513,13,28.35105042,-1.500407231,0.02883905232,0.232822094,28.35105042,-0.293083638,-0.4482975006,0.0911718756,sien,6b+,1,0,hard,random_snippet
4514,13,28.55234842,0.3150453481,-0.01290012717,0.3662214951,28.55234842,-0.09503336996,-0.09494220465,0.4793116152,sien,6b+,1,0,hard,random_snippet
4515,13,28.75364542,0.2369987601,1.340104644,-0.4304837839,28.75364542,-0.2128629684,0.4305024147,0.1262835264,sien,6b+,1,0,hard,random_snippet
4516,13,28.95494429,0.6210734126,-0.03940263212,-0.1115589178,28.95494429,-0.06254754961,0.07597697526,0.0244282335,sien,6b+,1,0,hard,random_snippet
4517,13,29.15624129,0.3559390202,0.1874839532,-0.1207660532,29.15624129,0.05237695202,-0.1057511717,-0.1381192505,sien,6b+,1,0,hard,random_snippet
4518,13,29.35753929,-0.1453749374,-1.168233926,0.137259806,29.35753929,0.1403688639,0.0432937704,-0.1129765138,sien,6b+,1,0,hard,random_snippet
4519,13,29.55883729,0.1793566158,-0.387680338,-0.05566315413,29.55883729,0.2968991697,-0.0025238581,-0.2192170471,sien,6b+,1,0,hard,random_snippet
4520,13,29.76013429,1.058342671,-0.3077442223,-1.672609925,29.76013429,0.2580783665,0.3330574036,-0.5152111053,sien,6b+,1,0,hard,random_snippet
4521,13,29.96143154,-0.07348985285,0.4053968167,1.237885959,29.96143154,0.075357005,0.4952251911,-0.4092658162,sien,6b+,1,0,hard,random_snippet
4522,13,30.16272854,-2.333586345,-0.3444360852,1.017553372,30.16272854,0.3062676489,-0.4941289425,-0.1032876447,sien,6b+,1,0,hard,random_snippet
4523,13,30.36402654,3.455888638,-0.4758931875,0.3072887242,30.36402654,0.03622457013,-0.3520657122,0.615285933,sien,6b+,1,0,hard,random_snippet
4524,13,30.56532454,-0.03234694317,-0.6502150583,-1.572333684,30.56532454,-0.1635682136,-0.07936217636,0.58419168,sien,6b+,1,0,hard,random_snippet
4525,13,30.76662154,0.1575149265,-0.5327643764,0.3084429646,30.76662154,-0.126196444,0.2132589966,0.1815128922,sien,6b+,1,0,hard,random_snippet
4526,13,30.96791792,1.094272788,-0.3820699346,-0.1614663287,30.96791792,-0.2935537696,0.03618448973,-0.433542639,sien,6b+,1,0,hard,random_snippet
4527,13,31.16921592,-0.04397427768,2.243543901,-0.1104620898,31.16921592,-0.2485217601,-0.09819107503,-0.3450444639,sien,6b+,1,0,hard,random_snippet
4528,13,31.37051292,1.399192366,0.7066652477,0.706175251,31.37051292,-0.4189678133,0.008165339008,-0.1039500087,sien,6b+,1,0,hard,random_snippet
4529,13,31.57181092,2.057373671,-1.060803033,0.05547600668,31.57181092,-0.2286680639,-0.15330033,-0.108382687,sien,6b+,1,0,hard,random_snippet
4530,13,31.77310792,0.2142229781,0.905518527,-0.02609027624,31.77310792,0.1224779412,0.1053057611,0.1934376359,sien,6b+,1,0,hard,random_snippet
4531,13,31.97440646,-0.03946651295,0.417257309,0.3094335194,31.97440646,-0.1405947208,-0.09016049653,0.1403348744,sien,6b+,1,0,hard,random_snippet
4532,13,32.17570346,0.4182818873,0.07390003502,-0.5271300359,32.17570346,-0.05589891225,-0.1304453313,0.2097864151,sien,6b+,1,0,hard,random_snippet
4533,13,32.37700046,-0.2908717892,0.7708629978,-0.4792647286,32.37700046,0.1793666482,0.2511319518,0.05631909519,sien,6b+,1,0,hard,random_snippet
4534,13,32.57829846,-0.2024091174,-0.3168711412,-0.02637214858,32.57829846,0.04283024743,0.2258082032,-0.2386229634,sien,6b+,1,0,hard,random_snippet
4535,13,32.77959546,-0.5655459139,0.3158858854,-0.2418280486,32.77959546,-0.1460242718,0.07185459137,-0.2399496138,sien,6b+,1,0,hard,random_snippet
4536,13,32.98089346,0.1286654223,0.6955110991,0.3701791099,32.98089346,-0.4412940145,-0.08788268268,-0.4461373985,sien,6b+,1,0,hard,random_snippet
4537,13,33.18219146,0.6618884397,-1.612631671,0.262657658,33.18219146,-0.01043967903,0.1297350228,-0.272972405,sien,6b+,1,0,hard,random_snippet
4538,13,33.38348846,-1.241516203,-0.4860883927,-0.8276301062,33.38348846,-0.1865828484,0.2214153409,-0.2961737216,sien,6b+,1,0,hard,random_snippet
4539,13,33.58478546,0.9531870025,-2.504501043,-0.7968812071,33.58478546,0.05481242388,0.0843148455,-0.04384344444,sien,6b+,1,0,hard,random_snippet
4540,13,33.78608246,-2.032497131,0.2420197642,0.4031726821,33.78608246,0.08221676946,-0.01915430278,0.04197291285,sien,6b+,1,0,hard,random_snippet
4541,13,33.98737929,0.1556689605,0.4934219706,0.498740598,33.98737929,0.2825046778,-0.09863889217,0.03507854789,sien,6b+,1,0,hard,random_snippet
4542,13,34.18867529,1.288129183,-0.1860391062,0.114317086,34.18867529,-0.0169350449,0.05414045602,-0.1808618754,sien,6b+,1,0,hard,random_snippet
4543,13,34.38997229,-0.0882068561,0.2710184455,0.5740748819,34.38997229,-0.2669537365,-0.3052327335,-0.05614097789,sien,6b+,1,0,hard,random_snippet
4544,13,34.59126929,-0.2649268162,-1.985888683,0.2364882982,34.59126929,0.05214323476,0.262329191,-0.1284882724,sien,6b+,1,0,hard,random_snippet
4545,13,34.79256629,-0.9261075966,0.4784408194,0.278594025,34.79256629,-0.1228928715,0.02055104822,-0.09050291032,sien,6b+,1,0,hard,random_snippet
4546,13,34.99386142,0.07749256432,1.656951812,0.08496355176,34.99386142,-0.07872705162,0.189939484,-0.05365157872,sien,6b+,1,0,hard,random_snippet
4547,13,35.19515842,0.1204087883,0.6979528964,0.9908674103,35.19515842,0.1866875589,-0.13967444,-0.5860879421,sien,6b+,1,0,hard,random_snippet
4548,13,35.39645542,-1.496965267,0.7607321119,0.03693393767,35.39645542,-0.01968593895,0.08891166747,-0.4994475842,sien,6b+,1,0,hard,random_snippet
4549,13,35.59775242,0.1068777466,0.164056499,0.8988597178,35.59775242,-0.08421647549,-0.1214669496,-0.07641840726,sien,6b+,1,0,hard,random_snippet
4550,13,35.79904842,0.3134616297,1.076300493,0.3707251668,35.79904842,-0.1608998477,0.1738155037,0.02844730392,sien,6b+,1,0,hard,random_snippet
4551,13,36.00034579,1.316085452,0.7255903459,0.2143559291,36.00034579,-0.4417440891,0.0803726092,-0.0975311473,sien,6b+,1,0,hard,random_snippet
4552,13,36.20164279,-0.6013981166,-0.4792366254,0.242328351,36.20164279,0.08131478727,-0.1493447274,0.1378246397,sien,6b+,1,0,hard,random_snippet
4553,13,36.40293979,1.082603792,-0.632978636,-0.1777816318,36.40293979,0.4859890342,0.2429890484,0.4611985683,sien,6b+,1,0,hard,random_snippet
4554,13,36.60423579,-0.1644929937,0.4167304748,-0.6789213789,36.60423579,-0.1284461319,0.1982263029,-0.002670270856,sien,6b+,1,0,hard,random_snippet
4555,13,36.80553279,0.703555406,-0.08582309246,0.6147317418,36.80553279,0.1309140921,0.472314477,0.2932852209,sien,6b+,1,0,hard,random_snippet
4556,13,37.00682971,1.290575512,1.161406133,-0.1936901879,37.00682971,0.01620602235,0.6805660725,0.4657423198,sien,6b+,1,0,hard,random_snippet
4557,13,37.20812771,-1.525428344,-2.436986167,0.2905165708,37.20812771,0.1164067313,-0.06222125143,0.2385410964,sien,6b+,1,0,hard,random_snippet
4558,13,37.40942471,-0.8892211676,-0.14336905,-0.08902268887,37.40942471,0.05211703852,-0.2501634657,0.1753554642,sien,6b+,1,0,hard,random_snippet
4559,13,37.61072171,0.195298757,1.071736157,-0.034217906,37.61072171,0.03441860154,0.1460617334,0.206562534,sien,6b+,1,0,hard,random_snippet
4560,13,37.81201871,-0.8402100983,0.1144393659,0.1452191091,37.81201871,-0.1068119854,0.1389570534,0.01766904816,sien,6b+,1,0,hard,random_snippet
4561,13,38.01331521,-0.5179066014,0.1630911237,0.2246734142,38.01331521,-0.05245622247,-0.287997663,-0.1647348553,sien,6b+,1,0,hard,random_snippet
4562,13,38.21461321,0.6099259883,-0.7038164842,-0.08712819099,38.21461321,0.1624370962,-0.2248766124,-0.4960553646,sien,6b+,1,0,hard,random_snippet
4563,13,38.41591021,-1.293264939,-0.3270183992,-0.2960996385,38.41591021,0.1911324263,-0.5086559653,-0.1913873553,sien,6b+,1,0,hard,random_snippet
4564,13,38.61720621,0.6215642864,-0.7805342925,-0.2835548759,38.61720621,0.1662263572,-0.5638443828,-0.09589397907,sien,6b+,1,0,hard,random_snippet
4565,13,38.81850321,0.5768889275,0.03119898856,0.1788394296,38.81850321,-0.04187614471,-0.5165862441,-0.009859909303,sien,6b+,1,0,hard,random_snippet
4566,13,39.01980008,-0.3489182684,-0.3717934531,-0.2586667871,39.01980008,0.04990491644,-0.1831065863,0.1639835536,sien,6b+,1,0,hard,random_snippet
4567,13,39.22109708,0.9003358474,-0.08457003415,-0.6146452761,39.22109708,-0.02203765512,0.2862664759,0.1395099014,sien,6b+,1,0,hard,random_snippet
4568,13,39.42239408,1.373531422,0.2408029586,-0.4784435968,39.42239408,0.1757775843,-0.1600477397,0.1678933203,sien,6b+,1,0,hard,random_snippet
4569,13,39.62369108,-0.06266256362,0.2409333515,-0.1735710883,39.62369108,0.4302460849,-0.2258997411,0.2244986594,sien,6b+,1,0,hard,random_snippet
4570,13,39.82498808,1.686390935,-0.6271109551,-0.2533152692,39.82498808,-0.0854806304,0.1555707455,-0.03058661893,sien,6b+,1,0,hard,random_snippet
4571,13,40.02628529,-1.150054202,-0.09058448017,0.1586210004,40.02628529,-0.2586219013,-0.1117663085,-0.1278246194,sien,6b+,1,0,hard,random_snippet
4572,13,40.22758229,0.8865715018,-0.05479776621,1.733873688,40.22758229,0.09502656013,-0.1331220418,-0.0805933252,sien,6b+,1,0,hard,random_snippet
4573,13,40.42887829,1.05728374,-1.292624084,-0.958906091,40.42887829,0.1523001939,-0.08127012104,-0.1000117734,sien,6b+,1,0,hard,random_snippet
4574,13,40.63017529,-0.05197458431,0.6354847527,-0.7568049757,40.63017529,0.03427017108,0.06565988064,0.05331096053,sien,6b+,1,0,hard,random_snippet
4575,13,40.83147229,0.9001615273,0.3429397827,-0.2908647725,40.83147229,-0.03801381215,-0.005956523586,0.3067157865,sien,6b+,1,0,hard,random_snippet
4576,13,41.03276929,-0.6345462745,0.9836700726,0.7264744449,41.03276929,0.04700211808,-0.1542502344,0.4431095719,sien,6b+,1,0,hard,random_snippet
4577,13,41.23406629,-2.266143682,-3.062922417,0.9095718169,41.23406629,0.2537407577,-0.3087127805,0.1516257972,sien,6b+,1,0,hard,random_snippet
4578,13,41.43536329,0.3548897374,-0.1425551176,-0.06768605277,41.43536329,-0.08307104558,-0.06156766415,-0.03055318259,sien,6b+,1,0,hard,random_snippet
4579,13,41.63666029,0.4974638584,-0.0423847121,-0.483314766,41.63666029,0.04588826746,0.169756785,-0.0440033637,sien,6b+,1,0,hard,random_snippet
4580,13,41.83795729,-0.7785032621,-0.3873546481,-0.1871611869,41.83795729,-0.1271404624,0.1986316592,-0.3325483501,sien,6b+,1,0,hard,random_snippet
4581,13,42.03925517,-0.9516692115,-0.193559795,0.9156176917,42.03925517,-0.06561645865,-0.2304090261,-0.4077195525,sien,6b+,1,0,hard,random_snippet
4582,13,42.24055317,-1.402307032,-0.1417616504,1.207316716,42.24055317,0.07294853032,-0.1416106373,0.1181499362,sien,6b+,1,0,hard,random_snippet
4583,13,42.44185017,1.473556378,0.1611831772,-0.3633070967,42.44185017,0.1872242987,-0.07221914828,-0.07556293905,sien,6b+,1,0,hard,random_snippet
4584,13,42.64314817,-0.05557127975,0.01797375619,-0.9744827811,42.64314817,0.06833468378,0.2020548135,-0.03742398322,sien,6b+,1,0,hard,random_snippet
4585,13,42.84444517,-0.410869372,-0.1258858752,0.1039415672,42.84444517,-0.2204815596,0.1932984591,-0.1274472028,sien,6b+,1,0,hard,random_snippet
4586,13,43.04574183,0.1921414067,-0.6741594064,0.5299726233,43.04574183,0.1549132168,0.281444639,-0.07165703177,sien,6b+,1,0,hard,random_snippet
4587,13,43.24703983,0.5947093405,-0.1140651441,-0.6045649686,43.24703983,0.02441596985,-0.1205157414,0.03055231832,sien,6b+,1,0,hard,random_snippet
4588,13,43.44833683,0.2479739839,-0.0677037406,-0.3092580664,43.44833683,0.06645233929,0.1931089312,0.1511596888,sien,6b+,1,0,hard,random_snippet
4589,13,43.64963483,-1.190712012,-0.7735199726,-0.3674340615,43.64963483,0.1797140837,-0.2556153536,0.2054049075,sien,6b+,1,0,hard,random_snippet
4590,13,43.85093283,0.4766454318,-0.5939116341,0.5700099707,43.85093283,0.08917979896,-0.2767415345,0.1778108925,sien,6b+,1,0,hard,random_snippet
4591,13,44.05223046,0.3847122914,1.916162975,0.3146527076,44.05223046,-0.3355379701,0.1347787827,-0.1389007568,sien,6b+,1,0,hard,random_snippet
4592,13,44.25352846,-0.6783799998,-0.2302849871,-1.022056166,44.25352846,0.06038534269,0.1618693471,-0.1165481731,sien,6b+,1,0,hard,random_snippet
4593,13,44.45482546,0.7626012475,0.1597798455,-1.352569446,44.45482546,0.03246406466,0.1897670776,-0.05143300444,sien,6b+,1,0,hard,random_snippet
4594,13,44.65612346,-2.099007747,0.5072237384,1.440468593,44.65612346,-0.03932834044,0.3652265668,-0.2080987096,sien,6b+,1,0,hard,random_snippet
4595,13,44.85742046,0.911547518,-0.5672103238,0.307645112,44.85742046,-0.1715474725,0.09407840669,-0.02964404225,sien,6b+,1,0,hard,random_snippet
4596,13,45.05871721,-0.3530091997,-0.005339092612,0.01906791642,45.05871721,-0.2376095951,0.2448776811,-0.1380609274,sien,6b+,1,0,hard,random_snippet
4597,13,45.26001521,0.1928600295,0.2962269616,-0.4395575662,45.26001521,-0.2709746361,-0.3534546494,-0.06095095724,sien,6b+,1,0,hard,random_snippet
2851,14,79.61501854,0.8201509327,0.2315292746,-0.6324390842,79.61501854,-0.2013798952,-0.06873431802,-0.06117903814,sien,5c,1,1,medium,last_seconds
2852,14,79.81631954,0.05202443182,0.0235783124,-1.347228892,79.81631954,0.162255168,0.04409944639,-0.3598800898,sien,5c,1,1,medium,last_seconds
2853,14,80.01762004,-0.2268778145,-0.1718479139,1.864710839,80.01762004,-0.07973393798,0.5817274451,-0.1940821409,sien,5c,1,1,medium,last_seconds
2854,14,80.21892104,0.4022428286,-0.1076548415,0.7077281253,80.21892104,-0.3143126369,-0.4218016565,0.02586451732,sien,5c,1,1,medium,last_seconds
2855,14,80.42022204,-1.372121074,-0.1065456247,0.2843650076,80.42022204,-0.5149070621,-0.08651085943,-0.01174086891,sien,5c,1,1,medium,last_seconds
2856,14,80.62152304,-0.5885865748,2.220601766,0.6687004459,80.62152304,-0.9782105684,-0.06013463438,-0.01772727259,sien,5c,1,1,medium,last_seconds
2857,14,80.82282304,0.6109138754,-0.8416312641,-0.8284911087,80.82282304,-0.6106224656,-0.06711324304,-0.06977467239,sien,5c,1,1,medium,last_seconds
2858,14,81.02412342,2.262894969,-0.5545639658,-0.2234612864,81.02412342,0.2398665249,0.478421241,-0.1466944516,sien,5c,1,1,medium,last_seconds
2859,14,81.22542342,0.004010897577,0.766832512,-0.04628568202,81.22542342,0.2784153819,0.5113260746,-0.3608856797,sien,5c,1,1,medium,last_seconds
2860,14,81.42672442,0.4619089866,0.07229614377,0.04248937726,81.42672442,0.1572785676,0.2632740438,-0.4537094831,sien,5c,1,1,medium,last_seconds
2861,14,81.62802542,-0.2272296707,-0.3824236912,-0.2811475772,81.62802542,0.06585111469,0.004970852751,-0.5657151341,sien,5c,1,1,medium,last_seconds
2862,14,81.82932542,0.710783734,-0.5098421216,0.5163307768,81.82932542,0.2285919636,0.01274537295,-0.4290866554,sien,5c,1,1,medium,last_seconds
2863,14,82.03062729,0.2169817675,0.029020316,-1.033709667,82.03062729,0.4235761762,0.0517632626,-0.3462278247,sien,5c,1,1,medium,last_seconds
2864,14,82.23192729,-0.8673125276,-0.119844532,0.8949140167,82.23192729,0.05429279432,0.2435122877,-0.1671056598,sien,5c,1,1,medium,last_seconds
2865,14,82.43322829,0.8777984856,-0.632481038,-0.3476324657,82.43322829,-0.001920411829,0.1417403966,-0.09233287722,sien,5c,1,1,medium,last_seconds
2866,14,82.63452829,-0.4679864363,-1.069077428,1.03699054,82.63452829,-0.2669983804,0.1269911379,0.1464644819,sien,5c,1,1,medium,last_seconds
2867,14,82.83582829,-1.129892271,0.60178491,-0.1522498012,82.83582829,0.02696049958,-0.1188856736,-0.1401726007,sien,5c,1,1,medium,last_seconds
2868,14,83.03712867,0.008108041584,0.3761209774,-0.1817987055,83.03712867,0.3439783752,-0.3101353049,-0.1582339406,sien,5c,1,1,medium,last_seconds
2869,14,83.23842867,-1.319164888,-0.324253251,-0.5091246682,83.23842867,0.8116189837,-0.1703685969,-0.4907695651,sien,5c,1,1,medium,last_seconds
2870,14,83.43972867,0.755467279,-1.790062507,1.671995967,83.43972867,0.006983103696,-0.2299373597,-0.07939644158,sien,5c,1,1,medium,last_seconds
2871,14,83.64102967,0.8542689975,-0.5703169495,0.7417809936,83.64102967,-0.02900292911,0.3850761056,-0.003881728277,sien,5c,1,1,medium,last_seconds
2872,14,83.84232967,-0.9132593635,-0.150032537,-0.4664272032,83.84232967,0.7532720566,0.1540458202,-0.1809442639,sien,5c,1,1,medium,last_seconds
2873,14,84.04362979,-0.01887978226,0.3669127822,-0.4556407348,84.04362979,0.4536024332,-0.06816392392,-0.02974511683,sien,5c,1,1,medium,last_seconds
2874,14,84.24493079,0.1067888689,-0.04702681661,-0.2748051754,84.24493079,-0.1223836988,-0.2813288867,-0.1422605067,sien,5c,1,1,medium,last_seconds
2875,14,84.44623079,-0.6364328787,0.03869921207,-0.3042844248,84.44623079,-0.1343733072,-0.5050688982,-0.1009686887,sien,5c,1,1,medium,last_seconds
2876,14,84.64753179,-0.6786392507,0.3076132447,0.09578674793,84.64753179,-0.05005294085,-0.7946098447,-0.01915426366,sien,5c,1,1,medium,last_seconds
2877,14,84.84883179,0.1833920717,-0.4838816535,-0.2847507776,84.84883179,0.09562696517,-0.1389091909,-0.04372009635,sien,5c,1,1,medium,last_seconds
2878,14,85.05013354,-0.2682173368,-0.1135581905,-0.4244587398,85.05013354,0.1988814175,-0.1300953329,-0.006453068461,sien,5c,1,1,medium,last_seconds
2879,14,85.25143354,1.744738692,-0.0372654748,-0.8093130454,85.25143354,0.08690570295,0.133049503,0.111375019,sien,5c,1,1,medium,last_seconds
2880,14,85.45273454,0.05275036365,-0.4009488398,0.278019865,85.45273454,0.03795981035,-0.04843276367,-0.03198201582,sien,5c,1,1,medium,last_seconds
2881,14,85.65403554,-0.1878166598,0.2804348016,-0.3991660603,85.65403554,0.1087956056,0.1041407213,0.02904484048,sien,5c,1,1,medium,last_seconds
2882,14,85.85533554,-0.5834582743,0.7674640113,-0.1669263124,85.85533554,0.2134578526,0.1119832322,0.1564831734,sien,5c,1,1,medium,last_seconds
2883,14,86.05663617,0.002007933855,-0.6332780135,0.9482967567,86.05663617,0.09130057693,0.1514134258,0.3266259134,sien,5c,1,1,medium,last_seconds
2884,14,86.25793717,0.145932177,0.7332788497,-0.1957880227,86.25793717,0.3119082749,0.05663581192,0.2189068645,sien,5c,1,1,medium,last_seconds
2885,14,86.45923717,-0.1373581123,0.2103489053,0.08561843991,86.45923717,0.1054870784,0.1132222712,0.4558251798,sien,5c,1,1,medium,last_seconds
2886,14,86.66053817,-0.6549170968,-0.7501509905,0.6332909504,86.66053817,-0.1041106284,0.2044174075,0.4825407267,sien,5c,1,1,medium,last_seconds
2887,14,86.86183817,0.6557447702,0.3064718682,0.284272987,86.86183817,0.08009638637,-0.02940671332,0.2488717735,sien,5c,1,1,medium,last_seconds
2888,14,87.06313854,0.07123079935,-0.3602399397,-0.1766714282,87.06313854,-0.1338257194,0.05992062762,0.1656153053,sien,5c,1,1,medium,last_seconds
2889,14,87.26443854,-0.4903805779,-0.5116804862,0.7024589069,87.26443854,0.208240211,0.04486133903,0.1503203809,sien,5c,1,1,medium,last_seconds
2890,14,87.46573954,-0.2935343553,0.5480150843,0.212015508,87.46573954,0.6463499069,-0.1711363494,0.213563621,sien,5c,1,1,medium,last_seconds
2891,14,87.66703954,0.5273998484,-0.1603306532,-0.5071322295,87.66703954,0.3621733487,-0.02418431826,0.4717739224,sien,5c,1,1,medium,last_seconds
2892,14,87.86833954,-0.4687104678,-0.07937595248,-0.5635637078,87.86833954,-0.004166148603,0.2083809823,0.3266716599,sien,5c,1,1,medium,last_seconds
