,entry_num,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Time (s).1,X (rad/s),Y (rad/s),Z (rad/s),name_climber,grading,num_attempt,fall_top,climbers_rating,outdoor
5116,44,67.04158396,0.7569268902,0.2935109299,-0.6922694027,67.04158396,-0.1789360791,0.2268643677,-0.0192238614,sien,5c,1,1,medium,0
5117,44,67.24287096,-0.3187134527,0.01994660676,-0.3147054787,67.24287096,-0.3792901635,-0.01507669128,0.3710615635,sien,5c,1,1,medium,0
5118,44,67.44415796,0.7072892918,0.1152796108,0.1045870268,67.44415796,-0.3667625487,0.3145543337,0.2435589284,sien,5c,1,1,medium,0
5119,44,67.64544563,0.5539649186,0.005571227074,0.4912795508,67.64544563,-0.07418504357,0.3069157898,-0.06866113096,sien,5c,1,1,medium,0
5120,44,67.84673362,-0.3487122271,-0.4089618641,-0.007327730656,67.84673362,0.141724512,-0.1764574051,-0.09964507818,sien,5c,1,1,medium,0
5121,44,68.04802062,-0.1717452952,0.2246166962,-0.4168244688,68.04802062,0.3978474736,-0.5990638733,-0.03350536898,sien,5c,1,1,medium,0
5122,44,68.24930762,-0.07753013268,-0.1070712894,0.2667909086,68.24930762,0.2105269581,-0.4137296379,-0.002928519621,sien,5c,1,1,medium,0
5123,44,68.45059462,0.5184920539,0.07055776656,0.008841428608,68.45059462,0.07179229707,-0.03354925662,-0.0009203641675,sien,5c,1,1,medium,0
5124,44,68.65188308,-0.1024712849,0.1917933512,-0.3188634337,68.65188308,-0.08836609125,0.185588941,0.03964363039,sien,5c,1,1,medium,0
5125,44,68.85317008,-0.01299485207,-0.02890804946,-0.08317547321,68.85317008,-0.1932670027,0.1750335693,0.05530278385,sien,5c,1,1,medium,0
5126,44,69.05445708,0.6431674093,0.2318298215,0.1176820855,69.05445708,-0.07601620257,0.03811464086,-0.004974043928,sien,5c,1,1,medium,0
5127,44,69.25574408,0.1807348046,-0.1597868621,0.3834253192,69.25574408,-0.1643276364,0.6205091476,-0.2118682712,sien,5c,1,1,medium,0
5128,44,69.45703025,-1.049568778,4.008652246,-0.6073059972,69.45703025,-0.05126571283,0.9641025066,-0.2161028683,sien,5c,1,1,medium,0
5129,44,69.65831725,0.4725306,0.3293134314,1.102381268,69.65831725,0.1931813955,0.4957920015,-0.8473110795,sien,5c,1,1,medium,0
5130,44,69.85960525,0.07025166482,-0.03776950479,-0.1475158954,69.85960525,0.3757889271,-0.2246127576,-0.2259903848,sien,5c,1,1,medium,0
5131,44,70.06089225,0.7635235727,-0.6821513808,-0.2913974538,70.06089225,0.2275586575,-0.2008903772,0.1822032928,sien,5c,1,1,medium,0
5132,44,70.26217925,-0.05441682011,-1.528759795,0.5662420249,70.26217925,0.03148146719,-0.1711163074,0.2855664492,sien,5c,1,1,medium,0
5133,44,70.46346683,0.06314013496,-0.9450930673,-0.01688471228,70.46346683,0.04882184044,-0.112299867,0.1946466714,sien,5c,1,1,medium,0
5134,44,70.66475383,0.5209605291,-0.1715181309,-0.1893034606,70.66475383,-0.2023589015,-0.1137672439,0.3378944695,sien,5c,1,1,medium,0
5135,44,70.86604083,-0.9478884018,0.1999776989,0.2551360922,70.86604083,-0.4165340364,-0.02127460018,0.293634057,sien,5c,1,1,medium,0
5136,44,71.06732783,0.1075948345,-1.303968267,0.6362438674,71.06732783,0.1129953936,-0.3525922298,-0.1042054743,sien,5c,1,1,medium,0
5137,44,71.26861483,-0.1254968892,1.0199959,-0.546296149,71.26861483,-0.1897460967,-0.01312387828,-0.1109302193,sien,5c,1,1,medium,0
5138,44,71.46990158,0.1636577189,0.6934938097,0.1018374467,71.46990158,0.06307082623,-0.01718734577,-0.3032048047,sien,5c,1,1,medium,0
5139,44,71.67118858,0.216746344,-0.206525411,-0.3456558144,71.67118858,0.3400660157,0.07542344928,-0.3408448994,sien,5c,1,1,medium,0
5140,44,71.87247558,-0.8539877464,-0.2575341815,0.8266217539,71.87247558,0.1075051725,-0.3576118648,-0.0376217775,sien,5c,1,1,medium,0
5141,44,72.07376258,0.6435448471,-0.7294547707,-0.2873729615,72.07376258,-0.06431017816,-0.1555408984,-0.1572571397,sien,5c,1,1,medium,0
5142,44,72.27504958,0.367244027,-0.02152418554,-0.3846720918,72.27504958,0.01427720673,-0.04739919305,0.02984359115,sien,5c,1,1,medium,0
5143,44,72.47633596,0.9488259298,-0.006213836074,0.2595657966,72.47633596,-0.03662762418,0.1274006516,0.07132409513,sien,5c,1,1,medium,0
5144,44,72.67762296,-1.035566012,-0.3557323211,0.2261306866,72.67762296,-0.1334183663,0.3429118693,-0.1666799188,sien,5c,1,1,medium,0
5145,44,72.87890996,0.1922277993,0.07549281657,0.1352520914,72.87890996,0.3177056611,0.235544458,0.006200497039,sien,5c,1,1,medium,0
5146,44,73.08019696,-0.3276361576,0.1068824244,0.7134645362,73.08019696,-0.003187938128,0.0584776029,0.3470256329,sien,5c,1,1,medium,0
5147,44,73.28148496,-0.4607613243,0.2997896701,-0.009460648745,73.28148496,-0.01022431441,0.03588938713,0.3920915127,sien,5c,1,1,medium,0
5148,44,73.48277133,0.5078229319,1.082066433,-0.2501088023,73.48277133,-0.269597441,0.5157054067,0.4939461946,sien,5c,1,1,medium,0
5149,44,73.68405833,-0.9600653015,-1.590233327,0.8671163535,73.68405833,-0.2226701081,0.261413455,0.2205928117,sien,5c,1,1,medium,0
5150,44,73.88534533,-0.007321006358,-0.3333632129,-0.2177468026,73.88534533,0.03492633253,-0.04149621353,0.003432065714,sien,5c,1,1,medium,0
5151,44,74.08663233,0.4561758647,0.2797927773,0.1939765553,74.08663233,0.1614870727,0.2778968811,0.1816562116,sien,5c,1,1,medium,0
5152,44,74.28791933,-0.1915457216,-0.5450610709,-0.3952109671,74.28791933,0.0224734135,0.5187109113,0.1931638718,sien,5c,1,1,medium,0
5153,44,74.48920775,-0.1440444034,0.32465437,-0.8832605159,74.48920775,-0.06584390998,0.2058423012,0.05329027772,sien,5c,1,1,medium,0
5154,44,74.69049475,-0.2798629439,-0.2328940147,0.8429768546,74.69049475,-0.05516380072,-0.1339403987,0.02625235356,sien,5c,1,1,medium,0
5155,44,74.89178175,-0.9460862169,-0.2076369667,0.9697034132,74.89178175,-0.005489203613,-0.3072388172,-0.01574715227,sien,5c,1,1,medium,0
5156,44,75.09306775,-0.1525770991,0.4875320703,-0.3962329142,75.09306775,-0.2771587074,-0.3813988268,0.05254972726,sien,5c,1,1,medium,0
5157,44,75.29435475,0.01186648563,-0.08785090685,-0.09309695564,75.29435475,-0.2473351657,-0.2784620821,0.05112364888,sien,5c,1,1,medium,0
5158,44,75.49564025,0.3019111861,-0.09632644594,0.2471220811,75.49564025,-0.2530315816,-0.0991107896,0.04387888312,sien,5c,1,1,medium,0
5159,44,75.69692725,0.1832311271,-0.3485384917,0.170776704,75.69692725,-0.1221907586,-0.1877595931,0.08707633615,sien,5c,1,1,medium,0
5160,44,75.89821425,-0.3805685158,-0.1823500979,-0.3257986701,75.89821425,-0.1337900162,-0.3019374609,0.1548904628,sien,5c,1,1,medium,0
5161,44,76.09950125,-0.06103294462,-0.1102375567,0.04151990891,76.09950125,0.02523903176,-0.1513027251,0.03323809803,sien,5c,1,1,medium,0
5162,44,76.30078925,-0.177086142,0.01251479566,-0.1433164159,76.30078925,0.06889420003,0.07499799132,-0.06180435419,sien,5c,1,1,medium,0
5163,44,76.50207575,-0.2013892168,0.112112174,-0.120409373,76.50207575,0.1441280544,0.1202992424,-0.1493187845,sien,5c,1,1,medium,0
5164,44,76.70336275,-0.1844249824,-0.1884551758,0.06812590957,76.70336275,0.1989913136,0.07431276143,-0.120311603,sien,5c,1,1,medium,0
5165,44,76.90464975,0.1303657195,-0.02512080789,0.06247165203,76.90464975,0.2353768349,0.0496946685,-0.13572523,sien,5c,1,1,medium,0
5166,44,77.10593775,0.4208187018,0.04438329041,-0.6070251846,77.10593775,0.1973158568,0.4115401506,-0.1334172338,sien,5c,1,1,medium,0
5167,44,77.30722575,-0.2051678337,-0.1360997915,0.1466597168,77.30722575,-0.216187492,0.3749259114,-0.09096819162,sien,5c,1,1,medium,0
5168,44,77.50851325,0.8791969934,1.1659693,0.264493099,77.50851325,-0.04082855582,-0.2626536191,0.07485280186,sien,5c,1,1,medium,0
5169,44,77.70980125,-0.4987237872,-0.1352963841,0.1469827755,77.70980125,0.2015313655,-0.2682871521,0.132282123,sien,5c,1,1,medium,0
5170,44,77.91108825,0.207153402,-0.1058802116,0.2495813835,77.91108825,0.2871686518,-0.1352246255,0.1296191365,sien,5c,1,1,medium,0
5171,44,78.11237625,0.2987080814,-0.2580364573,0.2786668959,78.11237625,0.3414620757,-0.1083822474,0.05929090455,sien,5c,1,1,medium,0
5172,44,78.31366425,-0.3798880461,-0.2079679191,-0.1174907354,78.31366425,0.2031754553,-0.08274700493,0.09742233157,sien,5c,1,1,medium,0
5173,44,78.51495158,0.2805111077,0.08203175783,-0.04078462154,78.51495158,0.05756423995,0.1938273758,0.2088257223,sien,5c,1,1,medium,0
5174,44,78.71623958,-0.06768386006,-0.03645329654,-0.09967426926,78.71623958,0.04986398667,0.2287852466,0.01196811721,sien,5c,1,1,medium,0
5175,44,78.91752658,-0.2228446975,0.149904483,-0.06583380103,78.91752658,-0.006072509103,0.1347501576,0.085253492,sien,5c,1,1,medium,0
5176,44,79.11881458,-0.08667181581,0.2392107618,0.008644815981,79.11881458,0.0253142342,0.2632812858,0.1059804335,sien,5c,1,1,medium,0
5177,44,79.32010258,-0.1378872854,0.04797991276,-0.008177915812,79.32010258,0.009956015274,0.009069701657,0.01384667121,sien,5c,1,1,medium,0
5178,44,79.52138983,0.0371163708,0.01025893986,0.183182449,79.52138983,-0.002786896192,-0.04898648337,-0.04632589221,sien,5c,1,1,medium,0
5179,44,79.72267783,0.2209560469,-0.3868418473,0.02411011666,79.72267783,-0.02167817019,0.03392831609,-0.05709214881,sien,5c,1,1,medium,0
5180,44,79.92396583,-0.009389751256,-0.06368027151,-0.2171094561,79.92396583,-0.05884888023,-0.0585607402,-0.1261865944,sien,5c,1,1,medium,0
5181,44,80.12525383,-0.2647245026,-0.0673078841,-0.5738360962,80.12525383,-0.1814181209,-0.03246243298,-0.2975698709,sien,5c,1,1,medium,0
5182,44,80.32654083,-0.001712795645,-0.3482005227,0.1720695233,80.32654083,-0.3663651049,0.2923469841,-0.1889950335,sien,5c,1,1,medium,0
5183,44,80.52782871,-0.7866776696,-0.4198014325,1.604493663,80.52782871,-0.006817725021,-0.1266701519,-0.1940852255,sien,5c,1,1,medium,0
5184,44,80.72911671,-0.2438630989,-0.2347189307,0.04068975046,80.72911671,0.08996930718,-0.09725251794,0.008889302611,sien,5c,1,1,medium,0
5185,44,80.93040471,-0.02588825494,0.2175824958,0.08474150375,80.93040471,-0.05415493995,-0.01545456797,0.08017694205,sien,5c,1,1,medium,0
5186,44,81.13169171,0.2080458333,0.233844772,0.0992192097,81.13169171,-0.2268324941,-0.06696563214,0.005351541564,sien,5c,1,1,medium,0
5187,44,81.33297971,0.1268125127,0.3508107197,0.1405401671,81.33297971,-0.2741176486,-0.08771400154,0.02770320699,sien,5c,1,1,medium,0
5188,44,81.53426833,0.2388776167,0.05899372816,0.285392071,81.53426833,-0.284378618,0.07757694274,0.07906273007,sien,5c,1,1,medium,0
5189,44,81.73555633,-0.009194892794,-0.5092655861,-0.09368350446,81.73555633,-0.2007609457,0.1340270638,0.005210685544,sien,5c,1,1,medium,0
5190,44,81.93684433,-0.4306968418,-0.38863168,-0.4779666102,81.93684433,0.05665427819,0.1686648428,0.1685590893,sien,5c,1,1,medium,0
5191,44,82.13813133,-0.4716541024,-0.5061817646,0.0002011442184,82.13813133,0.06146509573,0.2838329971,0.1487734765,sien,5c,1,1,medium,0
5192,44,82.33941933,-0.8228231102,0.2621458805,0.8188616216,82.33941933,-0.04541068152,-0.2486713827,0.1230330989,sien,5c,1,1,medium,0
5193,44,82.54070708,-0.9666017577,0.2458613849,0.1519878459,82.54070708,-0.1340916008,-0.3415706158,0.09244193137,sien,5c,1,1,medium,0
5194,44,82.74199508,-0.1632449055,0.1148627043,-0.090135414,82.74199508,-0.0491261296,-0.3947111368,0.1345735043,sien,5c,1,1,medium,0
5195,44,82.94328308,-0.3570111072,0.06535491407,-0.05427853346,82.94328308,0.004769787192,-0.3042635918,-0.1525326073,sien,5c,1,1,medium,0
5196,44,83.14457108,0.9991666558,-0.6967746824,0.09442785501,83.14457108,-0.029424835,-0.3467902541,-0.1230511367,sien,5c,1,1,medium,0
5197,44,83.34585908,0.3941078898,-0.2673656899,-0.1324266072,83.34585908,-0.02642916888,-0.1550747305,-0.1065706089,sien,5c,1,1,medium,0
5198,44,83.54714546,0.6220969677,-0.3021484369,-0.140990421,83.54714546,-0.08718889952,0.1645801961,-0.0318332687,sien,5c,1,1,medium,0
5199,44,83.74843346,-0.1514288521,-0.3279878676,0.06548179865,83.74843346,0.09313920885,0.1711473465,-0.07423809171,sien,5c,1,1,medium,0
5200,44,83.94972146,-1.158575788,0.493876884,0.6616896343,83.94972146,0.1821369827,0.187967062,-0.06040369719,sien,5c,1,1,medium,0
5201,44,84.15100946,0.5597216485,-0.2507595974,0.04106620152,84.15100946,-0.05112035573,0.003214289434,0.1393197477,sien,5c,1,1,medium,0
5202,44,84.35229746,1.180765679,-0.03821623206,0.2202646136,84.35229746,0.05900772661,0.1663369387,-0.007302166428,sien,5c,1,1,medium,0
5203,44,84.55358621,-0.2770606658,0.1848708326,-0.26662715,84.55358621,-0.05300379544,-0.08964937925,-0.04655985534,sien,5c,1,1,medium,0
5204,44,84.75487421,-0.4084481862,0.9422489816,0.5210874867,84.75487421,-0.1087962985,-0.1297068,-0.0179186929,sien,5c,1,1,medium,0
5205,44,84.95616221,0.2048181702,-0.1221044809,0.0898424685,84.95616221,-0.07731729746,-0.1672678888,0.007598115131,sien,5c,1,1,medium,0
5206,44,85.15745121,0.3067265144,-0.04470547199,0.1807163676,85.15745121,0.02398743667,-0.01159007195,-0.08353947848,sien,5c,1,1,medium,0
5207,44,85.35873921,0.1481930029,-0.09302920103,8.24091956e-06,85.35873921,0.1464415491,0.2346368283,-0.03241806477,sien,5c,1,1,medium,0
5208,44,85.56002671,0.7567577595,0.184414165,0.06090576768,85.56002671,0.04638004676,0.1056735069,0.05757872015,sien,5c,1,1,medium,0
5209,44,85.76131571,-0.0208207655,-0.4457695019,0.866130513,85.76131571,0.004164184444,-0.07810583711,-0.004362569656,sien,5c,1,1,medium,0
5210,44,85.96260371,-0.1912045366,0.2136625224,-0.08733638842,85.96260371,-0.07654708624,-0.0149779832,0.02624201588,sien,5c,1,1,medium,0
5211,44,86.16389171,-0.6396487011,0.0601579088,-0.2193161952,86.16389171,-0.182237491,0.1837537736,0.05810474977,sien,5c,1,1,medium,0
5212,44,86.36517971,0.09227461785,-0.276842857,0.06513326805,86.36517971,-0.05879343674,-0.06876284629,0.01192250103,sien,5c,1,1,medium,0
5213,44,86.56646813,-0.1242838843,0.1272757584,-0.3252309054,86.56646813,0.02489892393,-0.120604001,-0.04778526723,sien,5c,1,1,medium,0
5214,44,86.76775712,0.3219643584,-0.2431985629,-0.0310428679,86.76775712,0.1593184471,0.02172768116,-0.07820962369,sien,5c,1,1,medium,0
5215,44,86.96904513,0.8769547324,-0.1732015443,0.4869455945,86.96904513,0.204489857,0.07710182667,-0.02252900042,sien,5c,1,1,medium,0
5216,44,87.17033312,0.7550496416,-0.699595964,0.09123520218,87.17033312,0.3495213687,0.1356924474,-0.1158388928,sien,5c,1,1,medium,0
5217,44,87.37162112,0.2094494574,-0.007122493386,0.01257743396,87.37162112,0.1217883974,0.03270093724,-0.1416392177,sien,5c,1,1,medium,0
5218,44,87.57291021,0.2544266787,0.3466644591,0.4648069397,87.57291021,-0.0976061672,0.09286469221,0.02268044278,sien,5c,1,1,medium,0
5219,44,87.77419821,-0.2276421918,0.05721500516,0.04449504532,87.77419821,0.06537926197,-0.375885874,0.1413754523,sien,5c,1,1,medium,0
5220,44,87.97548621,0.552146873,-0.2557010794,0.2296178929,87.97548621,-0.07902318984,0.5555992126,0.001502515748,sien,5c,1,1,medium,0
5221,44,88.17677521,0.2167915137,0.07310656786,0.521629012,88.17677521,0.3062344193,0.8919376731,-0.3215609789,sien,5c,1,1,medium,0
5222,44,88.37806321,-0.4590988878,0.00253652215,-0.42513804,88.37806321,0.4126798213,0.719901979,-0.2336877137,sien,5c,1,1,medium,0
5223,44,88.57935058,-0.2276610856,0.2843296319,0.2431297119,88.57935058,0.2315222472,-0.009426636621,-0.2029789984,sien,5c,1,1,medium,0
5224,44,88.78063858,1.488223095,0.04236600101,0.7820586616,88.78063858,0.3192851543,0.1542490423,-0.6933839321,sien,5c,1,1,medium,0
5225,44,88.98192658,-0.8045371127,-0.195380618,0.482852836,88.98192658,-0.330858171,-0.05225546286,0.3380759358,sien,5c,1,1,medium,0
5226,44,89.18321458,0.4553866368,0.8498419243,0.4478304993,89.18321458,0.02355067804,-0.03723604605,0.3659445047,sien,5c,1,1,medium,0
5227,44,89.38450258,0.1605871267,-0.09084585071,-0.2405863193,89.38450258,0.2478566766,0.5226662755,-0.1362842023,sien,5c,1,1,medium,0
5228,44,89.58579062,-0.4851305457,0.09989149332,-0.1075586548,89.58579062,0.3361552358,0.6311019659,-0.1083578542,sien,5c,1,1,medium,0
5229,44,89.78707762,-0.06802292548,-0.1477912992,0.08409319371,89.78707762,0.1593718827,0.2369479984,0.01203717664,sien,5c,1,1,medium,0
5230,44,89.98836563,0.1446370187,-0.6210432994,0.1552786589,89.98836563,-0.098940216,-0.2306764126,-0.009172078222,sien,5c,1,1,medium,0
5231,44,90.18965362,-0.2251859227,-0.3418755895,0.05925100565,90.18965362,-0.2229241729,-0.2786984444,0.01440533157,sien,5c,1,1,medium,0
5232,44,90.39094162,-0.05877738118,-0.05349149823,0.3819693625,90.39094162,-0.05409849435,-0.08435614407,-0.01254520286,sien,5c,1,1,medium,0
5233,44,90.59223058,0.008618576601,-0.268386029,-0.01381375462,90.59223058,0.05814820156,-0.1346896887,0.08246250451,sien,5c,1,1,medium,0
5234,44,90.79351858,0.5321971234,0.556224575,0.4102467898,90.79351858,0.1786254942,-0.1293265522,-0.02577079646,sien,5c,1,1,medium,0
5235,44,90.99480658,-0.6555119779,0.2422501445,0.7541572103,90.99480658,-0.217988804,0.04923761636,0.05042957515,sien,5c,1,1,medium,0
5236,44,91.19609458,-0.1940705493,-0.5253430903,-0.5540330386,91.19609458,-0.2530652881,-0.07504880428,0.03583237901,sien,5c,1,1,medium,0
5237,44,91.39738158,0.06711697251,0.1258958155,0.09196500778,91.39738158,0.05539580435,0.08979394287,0.01702526212,sien,5c,1,1,medium,0
5238,44,91.59867012,0.3151987644,-0.03164863944,0.3282314041,91.59867012,0.04930055141,0.05542339757,-0.08083368093,sien,5c,1,1,medium,0
5239,44,91.79995812,0.5107250512,0.1170799685,0.7443809581,91.79995812,0.3303412497,0.09609371424,-0.124805212,sien,5c,1,1,medium,0
5240,44,92.00124512,-0.4568196066,-0.2225222236,-0.1356972107,92.00124512,0.06266349554,0.1036763489,0.08354943246,sien,5c,1,1,medium,0
5241,44,92.20253313,-0.07029135279,0.1162537569,0.08349794716,92.20253313,0.07277970016,-0.03725723922,0.04249312729,sien,5c,1,1,medium,0
5242,44,92.40382012,0.486636825,-0.0956043148,0.8100595155,92.40382012,0.0767333582,-0.1309069395,-0.001622083597,sien,5c,1,1,medium,0
5243,44,92.60510662,-0.4572326028,-0.02523015082,-0.3259673622,92.60510662,-0.02505637892,-0.2359839678,0.03279540315,sien,5c,1,1,medium,0
5244,44,92.80639462,-0.3079569878,0.3114577889,-0.2396402398,92.80639462,0.0371985212,-0.2831701636,0.1406011879,sien,5c,1,1,medium,0
5245,44,93.00768162,0.1710760083,-0.009463718534,0.2292415515,93.00768162,-0.07944117486,-0.01475731097,0.2620538771,sien,5c,1,1,medium,0
5246,44,93.20896862,-0.3192019875,0.01990158319,0.03802999824,93.20896862,-0.01321285684,0.09966011345,0.08402278274,sien,5c,1,1,medium,0
5247,44,93.41025662,0.08728372693,0.1298760152,-0.2433950293,93.41025662,-0.1718169898,-0.02801728621,-0.2374041826,sien,5c,1,1,medium,0
5248,44,93.61154358,-0.05865700163,0.1117046231,-0.6177942941,93.61154358,-0.02780627087,-0.1333904564,-0.05405499786,sien,5c,1,1,medium,0
5249,44,93.81283158,0.7597453212,-0.05259278119,0.3499213582,93.81283158,-0.0008245049976,-0.05205825344,-0.1711693406,sien,5c,1,1,medium,0
5250,44,94.01411958,0.1821366563,-0.05149759769,0.3981769672,94.01411958,-0.144490093,0.08213058859,-0.05979839712,sien,5c,1,1,medium,0
5251,44,94.21540758,-0.7491221729,-0.3814629936,1.038887376,94.21540758,0.003735995386,-0.09619089216,0.03446468711,sien,5c,1,1,medium,0
5252,44,94.41669458,0.1824837068,-0.2823602897,-0.1156804374,94.41669458,-0.05801130459,-0.1257628351,-0.05129279569,sien,5c,1,1,medium,0
5253,44,94.61798183,0.006677812636,-0.6677964664,-0.8545074177,94.61798183,-0.05409501866,-0.0588051267,0.005058149807,sien,5c,1,1,medium,0
5254,44,94.81926983,-0.9948397163,-0.4214866,-0.5263046649,94.81926983,0.01334403828,-0.2362255901,-0.02431392297,sien,5c,1,1,medium,0
5255,44,95.02055783,-0.1656336392,0.09141829312,-0.2794852138,95.02055783,0.04489357769,-0.4985352755,0.04388514161,sien,5c,1,1,medium,0
5256,44,95.22184583,0.2530081442,0.2566530061,-0.0536587286,95.22184583,-0.1794899255,-0.4070301056,0.1371363848,sien,5c,1,1,medium,0
5257,44,95.42313283,1.227225316,-0.353515057,0.7173720843,95.42313283,-0.1463685185,-0.3038030863,0.1223149672,sien,5c,1,1,medium,0
5258,44,95.62442196,0.9147096191,0.1889135975,0.6365945542,95.62442196,0.09680192173,-0.1579436809,0.2229193747,sien,5c,1,1,medium,0
5259,44,95.82570896,0.00703931446,0.008978399634,-0.1055624154,95.82570896,-0.02601533011,-0.1396324188,0.2597480416,sien,5c,1,1,medium,0
5260,44,96.02699696,-0.5978459697,0.2697080845,-0.139726527,96.02699696,-0.2498843819,-0.3428792059,0.1710141599,sien,5c,1,1,medium,0
5261,44,96.22828396,-0.7879375984,0.202665664,-0.2961111867,96.22828396,-0.2924254239,-0.3479422331,0.2692389488,sien,5c,1,1,medium,0
5262,44,96.42957196,0.6840128419,-0.5630365813,0.01671002671,96.42957196,-0.0111542698,0.02149035409,-0.1155500337,sien,5c,1,1,medium,0
5263,44,96.63085858,0.3461593693,-0.3450564748,-0.286849051,96.63085858,0.4106408954,0.5047792792,-0.2780667543,sien,5c,1,1,medium,0
5264,44,96.83214658,-0.196598593,0.4422588336,-0.2705717182,96.83214658,0.1544299126,0.1672034711,-0.436237663,sien,5c,1,1,medium,0
5265,44,97.03343458,0.6217674771,-1.11142004,-0.0007072207332,97.03343458,0.1630259901,-0.2398408949,-0.2620714009,sien,5c,1,1,medium,0
5266,44,97.23472158,0.4344623025,-0.2668990821,0.7101525271,97.23472158,0.1142403036,0.3528498411,-0.09090778977,sien,5c,1,1,medium,0
5267,44,97.43600958,0.5671365027,0.5028915364,-0.3943637055,97.43600958,0.1452869624,0.4707279801,0.2150458694,sien,5c,1,1,medium,0
5268,44,97.63729671,0.592744676,0.3479005605,-0.158013694,97.63729671,-0.1625991762,0.4716277421,0.472275883,sien,5c,1,1,medium,0
5269,44,97.83858471,-0.5709703758,0.2205183828,-0.1518203232,97.83858471,-0.2121335268,0.307955116,0.5536755919,sien,5c,1,1,medium,0
5270,44,98.03987171,-1.043513109,-0.03331041813,0.01799743742,98.03987171,-0.3352147341,-0.5841143131,0.5030643344,sien,5c,1,1,medium,0
5271,44,98.24115871,0.0828103146,-0.2197307628,-0.1159077479,98.24115871,-0.3646719158,-0.3521740139,0.3349999189,sien,5c,1,1,medium,0
5272,44,98.44244671,-0.3639166689,-0.1185037655,0.4585080998,98.44244671,-0.008399583399,0.09810823947,-0.08546607196,sien,5c,1,1,medium,0
5273,44,98.64373321,0.6061004475,-0.3037710392,-0.7306258218,98.64373321,-0.1939198971,0.6798782945,-0.605060935,sien,5c,1,1,medium,0
5274,44,98.84502021,-0.7811907886,-0.2032264119,-0.216776384,98.84502021,-0.1765509397,0.3615296185,-0.2775138617,sien,5c,1,1,medium,0
5275,44,99.04630721,-0.3445051555,0.1233803433,0.3188277657,99.04630721,0.07189057767,-0.01145316102,-0.1047366485,sien,5c,1,1,medium,0
5276,44,99.24759521,1.431579363,-0.2555595767,-0.3064104724,99.24759521,0.3500421643,0.1443251073,0.08392580599,sien,5c,1,1,medium,0
5277,44,99.44888221,-0.3314657915,0.3009444952,-0.04725251913,99.44888221,0.1274084151,0.6178302765,0.003153032623,sien,5c,1,1,medium,0
5278,44,99.65017033,-0.327601659,0.251159547,0.5938610557,99.65017033,-0.05297908559,-0.1049106717,0.1243160442,sien,5c,1,1,medium,0
5279,44,99.85145733,-0.06679610655,0.3884527552,0.1385111833,99.85145733,-0.2230762988,-0.3180674613,0.1753304154,sien,5c,1,1,medium,0
5280,44,100.0527453,-0.8991316134,0.242994495,-0.863850245,100.0527453,0.05277357996,0.03400640935,-0.01824905351,sien,5c,1,1,medium,0
5281,44,100.2540333,-0.04767351866,0.5486448294,0.5018022001,100.2540333,-0.06675553322,-0.05414814502,-0.06285376847,sien,5c,1,1,medium,0
5282,44,100.4553203,0.09162396893,0.07898301959,0.008138300925,100.4553203,0.1231356263,-0.03206284344,-0.04027584195,sien,5c,1,1,medium,0
5283,44,100.6566089,0.2263009867,-0.3739534146,-0.1594383681,100.6566089,0.1223500967,0.2040004134,-0.03256259486,sien,5c,1,1,medium,0
5284,44,100.8578959,0.4745934977,0.1841697514,0.8097607228,100.8578959,0.1140508652,-0.05356748402,-0.1553052366,sien,5c,1,1,medium,0
5285,44,101.0591839,-0.292134203,0.8936755764,-0.3622256541,101.0591839,0.1135670543,-0.3096152246,-0.1147518679,sien,5c,1,1,medium,0
5286,44,101.2604709,-0.03558180559,0.3316154802,-0.3748916003,101.2604709,0.145614773,-0.2357012331,-0.2145673037,sien,5c,1,1,medium,0
5287,44,101.4617589,0.3529265347,0.5501808929,-0.3544614288,101.4617589,0.1134390905,0.1879878491,-0.1123025194,sien,5c,1,1,medium,0
5288,44,101.663046,-0.2231482411,-0.386025576,0.6118906528,101.663046,-0.03687696904,0.03879112378,0.02826861665,sien,5c,1,1,medium,0
5289,44,101.864333,-0.149269987,-0.5697912848,-0.1046669143,101.864333,0.08904895186,-0.01282535307,-0.04304419085,sien,5c,1,1,medium,0
5290,44,102.06562,-0.2380908373,-0.2608746958,-0.07309779704,102.06562,-0.01019591279,0.05451898277,0.02933669277,sien,5c,1,1,medium,0
5291,44,102.266908,-0.03333084684,-0.1138645846,0.4755198428,102.266908,-0.07433196157,-0.1023230925,-0.137646839,sien,5c,1,1,medium,0
5292,44,102.468195,-0.0006075234222,0.1587326092,-0.7038927904,102.468195,0.1614541262,-0.1700130403,-0.135298714,sien,5c,1,1,medium,0
5293,44,102.6694823,0.4403951067,-0.2246564573,0.08647476465,102.6694823,0.1700735241,-0.3954619765,-0.1268450916,sien,5c,1,1,medium,0
5294,44,102.8707693,-0.001573339552,-0.2013500404,0.4798295331,102.8707693,-0.02257677168,0.09346131235,-0.05616656318,sien,5c,1,1,medium,0
5295,44,103.0720563,-0.2511484373,0.1539922714,-0.2154079163,103.0720563,0.03069201484,0.05076527596,0.06940815598,sien,5c,1,1,medium,0
5296,44,103.2733443,0.3012265868,-0.003774377704,-0.111860159,103.2733443,0.1223570555,0.01906815358,0.0419908911,sien,5c,1,1,medium,0
