"Time (s)","X (hPa)"
9.772082767E1,1.013991547E3
9.867921267E1,1.014091949E3
9.963766967E1,1.014091949E3
1.005961247E2,1.014091949E3
1.015545827E2,1.014154587E3
1.025129267E2,1.014154587E3
1.034712887E2,1.014159241E3
1.044296167E2,1.014141464E3
1.053879857E2,1.014141464E3
1.063464217E2,1.013993607E3
1.073048597E2,1.013985138E3
1.082632207E2,1.013956757E3
1.092215927E2,1.013955688E3
1.101800157E2,1.013956757E3
1.111384597E2,1.013984451E3
1.120969857E2,1.014133148E3
1.130555757E2,1.014144516E3
1.140141287E2,1.014209824E3
1.149726027E2,1.014180679E3
1.159310797E2,1.014180679E3
1.168895987E2,1.013993149E3
1.178480397E2,1.013993149E3
1.188065037E2,1.014052277E3
1.197650287E2,1.014052277E3
1.207235227E2,1.014031372E3
1.216821437E2,1.014011536E3
1.226406857E2,1.013953552E3
1.235993177E2,1.013953552E3
1.245578967E2,1.013953552E3
1.255164177E2,1.013972092E3
1.264748057E2,1.013986053E3
1.274332687E2,1.013998871E3
1.283917547E2,1.013998871E3
1.293502887E2,1.014052048E3
1.303088327E2,1.014052048E3
1.312673437E2,1.014052048E3
1.322258687E2,1.014016113E3
1.331844157E2,1.014016113E3
1.341429617E2,1.014183044E3
1.351013917E2,1.014183044E3
1.360598077E2,1.014102325E3
1.370183047E2,1.014102325E3
1.379767897E2,1.014102325E3
1.389353657E2,1.013965988E3
1.398940117E2,1.013953400E3
1.408527387E2,1.013953400E3
1.418114417E2,1.013958130E3
1.427700897E2,1.013958130E3
1.437287577E2,1.013958130E3
1.446875247E2,1.014053802E3
1.456462837E2,1.014068680E3
1.466051317E2,1.014068756E3
1.475641197E2,1.014068756E3
1.485230197E2,1.014106598E3
1.494819867E2,1.014106598E3
1.504408507E2,1.014018707E3
1.513997797E2,1.014018707E3
1.523587797E2,1.014034119E3
1.533177337E2,1.014034119E3
1.542767597E2,1.014004059E3
1.552356647E2,1.014004059E3
1.561946157E2,1.014046173E3
1.571535757E2,1.014258118E3
1.581125727E2,1.014258118E3
1.590715727E2,1.014177475E3
1.600304457E2,1.013984070E3
1.609893697E2,1.013917999E3
1.619484457E2,1.013770981E3
1.629075397E2,1.013687515E3
1.638665297E2,1.013687515E3
1.648256287E2,1.013871460E3
1.657847557E2,1.013871460E3
1.667438427E2,1.013970718E3
1.677029607E2,1.014045792E3
1.686620507E2,1.014048920E3
1.696210537E2,1.014048920E3
1.705800387E2,1.013981247E3
1.715391217E2,1.013910217E3
1.724981847E2,1.013898392E3
1.734573047E2,1.013793716E3
1.744164627E2,1.013793716E3
1.753756637E2,1.013847504E3
1.763348807E2,1.013859711E3
1.772940507E2,1.013900757E3
1.782532297E2,1.014050446E3
1.792124887E2,1.014050446E3
1.801716367E2,1.014008255E3
1.811309277E2,1.013951187E3
1.820902297E2,1.013916245E3
1.830495667E2,1.013951187E3
1.840088517E2,1.013961258E3
1.849682127E2,1.014005051E3
1.859275497E2,1.014030533E3
1.868869207E2,1.014051056E3
1.878463347E2,1.014030533E3
1.888057667E2,1.013979721E3
1.897651977E2,1.013979721E3
1.907246227E2,1.013979721E3
1.916839707E2,1.013946152E3
1.926433447E2,1.013762665E3
1.936027057E2,1.013710098E3
1.945620187E2,1.013692551E3
1.955212367E2,1.013692551E3
1.964805797E2,1.013779297E3
1.974399077E2,1.013820953E3
1.983992477E2,1.013913651E3
1.993587327E2,1.013913651E3
2.003182087E2,1.013913651E3
2.012777337E2,1.013945694E3
2.022370707E2,1.013945694E3
2.031965167E2,1.014017792E3
2.041559047E2,1.014017792E3
2.051152647E2,1.014017792E3
2.060746857E2,1.014003525E3
2.070342027E2,1.013965302E3
2.079936787E2,1.013959198E3
2.089531007E2,1.013959198E3
2.099124717E2,1.013959198E3
2.108718177E2,1.014173584E3
2.118311457E2,1.014173584E3
2.127905287E2,1.014014359E3
2.137500617E2,1.013913040E3
2.147097667E2,1.013882294E3
2.156698027E2,1.013699646E3
2.166301347E2,1.013699646E3
2.175906747E2,1.013882751E3
2.185514257E2,1.013927460E3
2.195122437E2,1.013937302E3
2.204728907E2,1.014065094E3
2.214334617E2,1.014083481E3
2.223939287E2,1.014094238E3
2.233541827E2,1.014083481E3
2.243143477E2,1.014078903E3
2.252745187E2,1.013961639E3
2.262346577E2,1.013781967E3
2.271948107E2,1.013715210E3
2.281549657E2,1.013715210E3
2.291151107E2,1.013716812E3
2.300751807E2,1.013759995E3
2.310352937E2,1.013781586E3
2.319951987E2,1.013900604E3
2.329550007E2,1.013956146E3
2.339146367E2,1.013994598E3
2.348742837E2,1.013993988E3
2.358340057E2,1.013993988E3
2.367937437E2,1.013895187E3
2.377535047E2,1.013895187E3
2.387133417E2,1.013883057E3
2.396731167E2,1.013895645E3
2.406329127E2,1.013933487E3
2.415927287E2,1.013936310E3
2.425525577E2,1.013936310E3
2.435123697E2,1.013930817E3
2.444721217E2,1.013857040E3
2.454318957E2,1.013855591E3
2.463917027E2,1.013855591E3
2.473515197E2,1.013870773E3
2.483113597E2,1.013889389E3
2.492712467E2,1.013889389E3
2.502312647E2,1.013986282E3
2.511912537E2,1.014013443E3
2.521511917E2,1.014013443E3
2.531110727E2,1.014049835E3
2.540708967E2,1.014049835E3
2.550307927E2,1.013757782E3
2.559906607E2,1.013753281E3
2.569504307E2,1.013757782E3
2.579102077E2,1.013768463E3
2.588700057E2,1.013911667E3
2.598298147E2,1.014065475E3
2.607896187E2,1.014083710E3
2.617495737E2,1.014083710E3
2.627094807E2,1.013918076E3
2.636694217E2,1.013775635E3
2.646293367E2,1.013628159E3
2.655892477E2,1.013628159E3
2.665490537E2,1.013648758E3
2.675088447E2,1.013733749E3
2.684686997E2,1.013783875E3
2.694285517E2,1.013881607E3
2.703883847E2,1.013982391E3
2.713480977E2,1.013982391E3
2.723077997E2,1.013982391E3
2.732673997E2,1.014002914E3
2.742270347E2,1.014002914E3
2.751866837E2,1.014002914E3
2.761463857E2,1.014132080E3
2.771061417E2,1.014132080E3
2.780658777E2,1.013965302E3
2.790254997E2,1.013803406E3
2.799850567E2,1.013654175E3
2.809446517E2,1.013542557E3
2.819042987E2,1.013533630E3
2.828639267E2,1.013533630E3
2.838235027E2,1.013703537E3
2.847830257E2,1.013778458E3
2.857425957E2,1.013787308E3
2.867021667E2,1.013802109E3
2.876617317E2,1.013840714E3
2.886214027E2,1.013854446E3
2.895810537E2,1.013854446E3
2.905407267E2,1.013854446E3
2.915003957E2,1.013876038E3
2.924600387E2,1.013876038E3
2.934197277E2,1.013876038E3
2.943793717E2,1.013851700E3
2.953390417E2,1.013864517E3
2.962987147E2,1.013857880E3
2.972584057E2,1.013864517E3
2.982180857E2,1.013889923E3
2.991778767E2,1.013889923E3
3.001375927E2,1.013885040E3
3.010973737E2,1.013885040E3
3.020571947E2,1.013865128E3
3.030170177E2,1.013880539E3
3.039768417E2,1.013878098E3
3.049365077E2,1.013878098E3
3.058961977E2,1.013878098E3
3.068558827E2,1.013935471E3
3.078155977E2,1.014060059E3
3.087752317E2,1.014109497E3
3.097349127E2,1.014126968E3
3.106946927E2,1.014126968E3
3.116545427E2,1.014114914E3
3.126144347E2,1.014004974E3
3.135743607E2,1.013907166E3
3.145342197E2,1.013862762E3
3.154941497E2,1.013723755E3
3.164539667E2,1.013723755E3
3.174138287E2,1.013770981E3
3.183737247E2,1.013770981E3
3.193336027E2,1.013704758E3
3.202934027E2,1.013684311E3
3.212533107E2,1.013674393E3
3.222131427E2,1.013650665E3
3.231730237E2,1.013674393E3
3.241328667E2,1.013689575E3
3.250926667E2,1.013776398E3
3.260524477E2,1.013776398E3
3.270122097E2,1.013728256E3
3.279719597E2,1.013728256E3
3.289317627E2,1.013737946E3
3.298916517E2,1.013737946E3
3.308514717E2,1.013726654E3
3.318112917E2,1.013713989E3
3.327710947E2,1.013692780E3
3.337309897E2,1.013671188E3
3.346908137E2,1.013666458E3
3.356505917E2,1.013604507E3
3.366104547E2,1.013581390E3
3.375703277E2,1.013574295E3
3.385301957E2,1.013557205E3
3.394900207E2,1.013557205E3
3.404499137E2,1.013629761E3
3.414097607E2,1.013648453E3
3.423694707E2,1.013648453E3
3.433292977E2,1.013648453E3
3.442891487E2,1.013632736E3
3.452489747E2,1.013623657E3
3.462089347E2,1.013623657E3
3.471688837E2,1.013633881E3
3.481287877E2,1.013633881E3
3.490886357E2,1.013593445E3
3.500485157E2,1.013593445E3
3.510083487E2,1.013604279E3
3.519681617E2,1.013622055E3
3.529279917E2,1.013648148E3
3.538878197E2,1.013689575E3
3.548476087E2,1.013721085E3
3.558074247E2,1.013746262E3
3.567672317E2,1.013753281E3
3.577270117E2,1.013779678E3
3.586867837E2,1.013789062E3
3.596465547E2,1.013790894E3
3.606064187E2,1.013812408E3
3.615662157E2,1.013812408E3
3.625259077E2,1.013788681E3
3.634856917E2,1.013757858E3
3.644455957E2,1.013743362E3
3.654053697E2,1.013743362E3
3.663652027E2,1.013743362E3
3.673249847E2,1.013754730E3
3.682847507E2,1.013754730E3
3.692445827E2,1.013768158E3
3.702045127E2,1.013768158E3
3.711643107E2,1.013768158E3
3.721241377E2,1.013778915E3
3.730839537E2,1.013767853E3
3.740436947E2,1.013767853E3
3.750034387E2,1.013741913E3
3.759631757E2,1.013741913E3
3.769229457E2,1.013727570E3
3.778827287E2,1.013729248E3
3.788424357E2,1.013729248E3
3.798021947E2,1.013748856E3
3.807621177E2,1.013748856E3
3.817220167E2,1.013771057E3
3.826819157E2,1.013771057E3
3.836417497E2,1.013786087E3
3.846016477E2,1.013787003E3
3.855615107E2,1.013787003E3
3.865214067E2,1.013787003E3
3.874813177E2,1.013776093E3
3.884411727E2,1.013720474E3
3.894011017E2,1.013720474E3
3.903610347E2,1.013749237E3
3.913210307E2,1.013749237E3
3.922810557E2,1.013749237E3
3.932411127E2,1.013758316E3
3.942012197E2,1.013758316E3
3.951613187E2,1.013877716E3
3.961213797E2,1.013801727E3
3.970813707E2,1.013801727E3
3.980412447E2,1.013770218E3
3.990010857E2,1.013717041E3
3.999607657E2,1.013676071E3
4.009205607E2,1.013627396E3
4.018803307E2,1.013627396E3
4.028399847E2,1.013767242E3
4.037996627E2,1.013797379E3
4.047594497E2,1.013803787E3
4.057191927E2,1.013797379E3
4.066789587E2,1.013762817E3
4.076385727E2,1.013666611E3
4.085982497E2,1.013603058E3
4.095578837E2,1.013603058E3
4.105175037E2,1.013667145E3
4.114771317E2,1.013738403E3
4.124368227E2,1.013854828E3
4.133965687E2,1.013854828E3
4.143563467E2,1.013848801E3
4.153161597E2,1.013698883E3
4.162759377E2,1.013602142E3
4.172356387E2,1.013602142E3
4.181954407E2,1.013724289E3
4.191551757E2,1.013801422E3
4.201150647E2,1.013825684E3
4.210749927E2,1.013825684E3
4.220349087E2,1.013722458E3
4.229946567E2,1.013537979E3
4.239544057E2,1.013534393E3
4.249141657E2,1.013534393E3
4.258738937E2,1.013641663E3
4.268336427E2,1.013740463E3
4.277934467E2,1.013762283E3
4.287532477E2,1.013762283E3
4.297130737E2,1.013724976E3
4.306729517E2,1.013722687E3
4.316327347E2,1.013724976E3
4.325925987E2,1.013742523E3
4.335525577E2,1.013757629E3
4.345124367E2,1.013840790E3
4.354721547E2,1.013840790E3
4.364319567E2,1.013791428E3
4.373917637E2,1.013732681E3
4.383515467E2,1.013686142E3
4.393113857E2,1.013686142E3
4.402712157E2,1.013822632E3
4.412310227E2,1.013830185E3
4.421908927E2,1.013846283E3
4.431506267E2,1.013830185E3
4.441103647E2,1.013770599E3
4.450701567E2,1.013689041E3
4.460299277E2,1.013682327E3
4.469896577E2,1.013682327E3
4.479494457E2,1.013700562E3
4.489092497E2,1.013776016E3
4.498689777E2,1.013796692E3
4.508287687E2,1.013796692E3
4.517885057E2,1.013819275E3
4.527482797E2,1.013796463E3
4.537079797E2,1.013796463E3
4.546678357E2,1.013654480E3
4.556276227E2,1.013610992E3
4.565874007E2,1.013600540E3
4.575471717E2,1.013577499E3
4.585069357E2,1.013577499E3
4.594665847E2,1.013756714E3
4.604262137E2,1.013810883E3
4.613858647E2,1.013871231E3
4.623455967E2,1.013871231E3
4.633053517E2,1.013755341E3
4.642650967E2,1.013671951E3
4.652248287E2,1.013639374E3
4.661846457E2,1.013639374E3
4.671444977E2,1.013639755E3
4.681043357E2,1.013639755E3
4.690641007E2,1.013548279E3
4.700237977E2,1.013548279E3
4.709836267E2,1.013734894E3
4.719434687E2,1.013764954E3
4.729032787E2,1.013792953E3
4.738630517E2,1.013764954E3
4.748227877E2,1.013753967E3
4.757825027E2,1.013624496E3
4.767424057E2,1.013499603E3
4.777022767E2,1.013499603E3
4.786621777E2,1.013624496E3
4.796220707E2,1.013633118E3
4.805820547E2,1.013653793E3
4.815419947E2,1.013662033E3
4.825020797E2,1.013662033E3
4.834621047E2,1.013738022E3
4.844221307E2,1.013757324E3
4.853821897E2,1.013760986E3
4.863421917E2,1.013757324E3
4.873022087E2,1.013760986E3
