"Time (s)","X (hPa)"
1.728720250E2,1.016005325E3
1.738278280E2,1.016004028E3
1.747834840E2,1.016004028E3
1.757392030E2,1.015952911E3
1.766949890E2,1.016035767E3
1.776507140E2,1.016096420E3
1.786065380E2,1.016122589E3
1.795623540E2,1.016096420E3
1.805181500E2,1.016122589E3
1.814739240E2,1.016077576E3
1.824297630E2,1.016074371E3
1.833855620E2,1.016074371E3
1.843414240E2,1.016126633E3
1.852972350E2,1.016126633E3
1.862531030E2,1.015967484E3
1.872088890E2,1.015802460E3
1.881648640E2,1.015797501E3
1.891206770E2,1.015737762E3
1.900766560E2,1.015737762E3
1.910325860E2,1.015897141E3
1.919885880E2,1.016130753E3
1.929445880E2,1.016141129E3
1.939005950E2,1.016130753E3
1.948566440E2,1.015964127E3
1.958128030E2,1.015797577E3
1.967688740E2,1.015667801E3
1.977250010E2,1.015585556E3
1.986811780E2,1.015585556E3
1.996373100E2,1.015666122E3
2.005933830E2,1.015722427E3
2.015494170E2,1.015788193E3
2.025053990E2,1.015835342E3
2.034614830E2,1.015838089E3
2.044176460E2,1.015873184E3
2.053736750E2,1.015866013E3
2.063297660E2,1.015866013E3
2.072857590E2,1.015866013E3
2.082418440E2,1.015922470E3
2.091979430E2,1.015922470E3
2.101541290E2,1.015768356E3
2.111101940E2,1.015768356E3
2.120663150E2,1.015768356E3
2.130225010E2,1.015758286E3
2.139787110E2,1.015758286E3
2.149350380E2,1.015830460E3
2.158912780E2,1.015883636E3
2.168476530E2,1.015883636E3
2.178040070E2,1.015878601E3
2.187603000E2,1.015793304E3
2.197166750E2,1.015683975E3
2.206730930E2,1.015683975E3
2.216295440E2,1.015690994E3
2.225859220E2,1.015728912E3
2.235422980E2,1.015696564E3
2.244987790E2,1.015696564E3
2.254552190E2,1.015696564E3
