,entry_num,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Time (s).1,X (rad/s),Y (rad/s),Z (rad/s),name_climber,grading,num_attempt,fall_top,climbers_rating
6693,24,1970-01-01 00:00:12.691156790,0.3284062359,0.05112688422,-0.6480281997,12.69115679,-0.2458786219,-0.2472631931,0.2879998386,sien,6a+,2,1,hard
6694,24,1970-01-01 00:00:12.892436040,-0.1560247636,0.03652229369,-0.2219702464,12.89243604,-0.1964967698,-0.2084238231,0.07391117513,sien,6a+,2,1,hard
6695,24,1970-01-01 00:00:13.093715040,0.8114616778,0.2626966882,-0.4339927711,13.09371504,-0.2974857092,-0.05223911256,0.1696994305,sien,6a+,2,1,hard
6696,24,1970-01-01 00:00:13.294993040,0.4222432297,-0.006623725891,0.237506737,13.29499304,-0.3144439757,-0.1894402504,0.3371327221,sien,6a+,2,1,hard
6697,24,1970-01-01 00:00:13.496272040,-0.2962184832,-0.1599038064,-0.6032914451,13.49627204,-0.01500088163,-0.03554107249,0.1275902689,sien,6a+,2,1,hard
6698,24,1970-01-01 00:00:13.697551040,0.3074679413,0.02030270219,-0.3283574116,13.69755104,-0.1911146343,-0.1479304284,-0.09353213757,sien,6a+,2,1,hard
6699,24,1970-01-01 00:00:13.898829830,0.8613471982,0.2186525363,0.3275386553,13.89882983,0.1382034719,0.1177853197,-0.06142598391,sien,6a+,2,1,hard
6700,24,1970-01-01 00:00:14.100108830,-0.6447657457,0.785617277,0.1515425804,14.10010883,0.1674363613,0.01410745457,0.1083292738,sien,6a+,2,1,hard
6701,24,1970-01-01 00:00:14.301387830,2.008904785,0.1136499918,-0.9516878495,14.30138783,-0.06599538773,-0.2489316761,0.0002970937639,sien,6a+,2,1,hard
6702,24,1970-01-01 00:00:14.502666830,0.4299168232,0.1967751789,-0.7160903746,14.50266683,0.02015390992,0.1490435302,0.1232924238,sien,6a+,2,1,hard
6703,24,1970-01-01 00:00:14.703945830,-0.3596093175,0.2955048305,0.09441133663,14.70394583,0.07195132971,0.1103291661,0.04135946929,sien,6a+,2,1,hard
6704,24,1970-01-01 00:00:14.905226210,0.2889024469,0.2362251735,-0.02408234239,14.90522621,-0.03568186983,0.1148912311,-0.02553889155,sien,6a+,2,1,hard
6705,24,1970-01-01 00:00:15.106505210,0.4736557505,0.2889150184,0.1498755392,15.10650521,-0.1193943024,0.005759832915,-0.02977581695,sien,6a+,2,1,hard
6706,24,1970-01-01 00:00:15.307785210,-0.24677472,0.1864361322,-0.4036841673,15.30778521,-0.3048183024,-0.3809016943,0.1576295793,sien,6a+,2,1,hard
6707,24,1970-01-01 00:00:15.509064210,0.3395119987,0.2910755646,-0.3660453478,15.50906421,-0.448295176,-0.4548053443,0.2946465313,sien,6a+,2,1,hard
6708,24,1970-01-01 00:00:15.710344210,-0.3487622939,0.08238843799,-0.7293968832,15.71034421,-0.1144691855,0.0005125249736,0.4905476868,sien,6a+,2,1,hard
6709,24,1970-01-01 00:00:15.911623170,-0.216805949,-1.237667858,0.3751582333,15.91162317,0.03532058746,-0.1827259064,0.1302361488,sien,6a+,2,1,hard
6710,24,1970-01-01 00:00:16.112902170,-0.4195312911,0.922062639,-0.4349281794,16.11290217,-0.06246655434,-0.01694793813,-0.1038670093,sien,6a+,2,1,hard
6711,24,1970-01-01 00:00:16.314182169,-1.055732035,-0.02398703277,-1.047607037,16.31418217,-0.3223549128,0.1447243989,-0.08110738546,sien,6a+,2,1,hard
6712,24,1970-01-01 00:00:16.515461169,0.1111598088,1.880047063,0.543532024,16.51546117,-0.4464665651,-0.160471946,0.02668251097,sien,6a+,2,1,hard
6713,24,1970-01-01 00:00:16.716741169,1.472137405,0.160215463,0.0351072675,16.71674117,-0.833093524,0.1713992357,0.1485385597,sien,6a+,2,1,hard
6714,24,1970-01-01 00:00:16.918020710,-0.4179852142,-0.6786173236,-0.4822748387,16.91802071,-0.5012739897,0.4446806014,0.02275812626,sien,6a+,2,1,hard
6715,24,1970-01-01 00:00:17.119300710,0.4555483854,0.4179157054,0.3425480193,17.11930071,-0.250554502,0.2336343229,-0.01858096942,sien,6a+,2,1,hard
6716,24,1970-01-01 00:00:17.320580710,0.7154958589,-0.04473353863,-0.9628855598,17.32058071,-0.05366773903,0.3935591578,0.08944892138,sien,6a+,2,1,hard
6717,24,1970-01-01 00:00:17.521860710,1.333118099,-1.203175718,0.002330115438,17.52186071,-0.01271475106,-0.09633006901,0.1055501103,sien,6a+,2,1,hard
6718,24,1970-01-01 00:00:17.723140710,0.4483525094,0.6398830283,0.2821000886,17.72314071,-0.1518091708,0.2335017622,0.1619538367,sien,6a+,2,1,hard
6719,24,1970-01-01 00:00:17.924421710,0.9424121189,0.4986178064,-0.1246813488,17.92442171,-0.04506084323,0.07125589252,0.05956874043,sien,6a+,2,1,hard
6720,24,1970-01-01 00:00:18.125701710,0.4282876427,-0.2667131406,-0.762592696,18.12570171,0.06953182817,0.139227733,0.05416033044,sien,6a+,2,1,hard
6721,24,1970-01-01 00:00:18.326981710,0.253142484,0.1982235342,0.2750857687,18.32698171,0.07688919455,-0.2629994452,0.194652766,sien,6a+,2,1,hard
6722,24,1970-01-01 00:00:18.528261710,0.3781527387,-0.3495927447,0.2051998472,18.52826171,0.1913731545,0.1996944547,0.1626390964,sien,6a+,2,1,hard
6723,24,1970-01-01 00:00:18.729541170,-0.3069343829,0.602438044,-0.01969342232,18.72954117,0.3856986761,0.5167258382,-0.1065807045,sien,6a+,2,1,hard
6724,24,1970-01-01 00:00:18.930821170,-0.4063747635,0.06786980152,0.1150556624,18.93082117,0.3670625687,0.5707226992,-0.4274649024,sien,6a+,2,1,hard
6725,24,1970-01-01 00:00:19.132102170,0.6823145181,0.1282019573,-0.2523114485,19.13210217,0.4092685282,0.4965558052,-0.358964026,sien,6a+,2,1,hard
6726,24,1970-01-01 00:00:19.333382170,0.1199073896,-0.2764341366,0.122312057,19.33338217,0.125523001,0.2702724338,-0.204044953,sien,6a+,2,1,hard
6727,24,1970-01-01 00:00:19.534662170,0.4410788655,0.4027474433,0.4776108071,19.53466217,0.07625500113,0.3024852276,0.04467623681,sien,6a+,2,1,hard
6728,24,1970-01-01 00:00:19.735942540,0.8766777205,0.09518039167,0.4210349026,19.73594254,0.1024681106,0.240443185,-0.02095424384,sien,6a+,2,1,hard
6729,24,1970-01-01 00:00:19.937222540,0.2004846525,-0.257955181,0.5163883719,19.93722254,0.1272702813,0.1633706391,-0.04764074832,sien,6a+,2,1,hard
6730,24,1970-01-01 00:00:20.138502540,1.381259102,-0.1699610174,0.718977145,20.13850254,0.2924907506,0.3976514041,0.03899365664,sien,6a+,2,1,hard
6731,24,1970-01-01 00:00:20.339782540,0.3074384129,0.4094793427,0.1634440032,20.33978254,0.2067139447,0.08029977232,-0.07391791046,sien,6a+,2,1,hard
6732,24,1970-01-01 00:00:20.541063540,0.04440784872,0.1154842633,0.1812429276,20.54106354,0.05072522908,-0.1182053983,0.01216393057,sien,6a+,2,1,hard
6733,24,1970-01-01 00:00:20.742343040,0.6846440488,-0.1972897339,0.5311560997,20.74234304,0.2164201438,0.1725301445,-0.0003802508581,sien,6a+,2,1,hard
6734,24,1970-01-01 00:00:20.943623040,0.9072744459,0.1745452344,0.741749711,20.94362304,0.5247436762,0.145241946,-0.1727747619,sien,6a+,2,1,hard
6735,24,1970-01-01 00:00:21.144903040,0.3834095317,-0.1249409652,0.3885387093,21.14490304,0.5445299745,0.1842750907,0.007657468785,sien,6a+,2,1,hard
6736,24,1970-01-01 00:00:21.346183040,-0.410831219,0.2501438856,-0.5795619822,21.34618304,0.4311849177,0.156881988,0.3314923644,sien,6a+,2,1,hard
6737,24,1970-01-01 00:00:21.547464040,0.1132301617,0.210597412,-0.5015437531,21.54746404,0.3086954355,-0.08561136574,0.6060908437,sien,6a+,2,1,hard
6738,24,1970-01-01 00:00:21.748743540,-0.03242164135,0.2014424264,-0.05896800041,21.74874354,0.3923019767,-0.5314477086,0.5771480203,sien,6a+,2,1,hard
6739,24,1970-01-01 00:00:21.950023540,0.1984243861,-0.2257761991,-0.4594717209,21.95002354,0.4638280571,-0.6018965244,0.6758746505,sien,6a+,2,1,hard
6740,24,1970-01-01 00:00:22.151304540,0.7205585244,0.1151123804,-0.2640788238,22.15130454,0.279327631,-0.3350758553,0.2074337304,sien,6a+,2,1,hard
6741,24,1970-01-01 00:00:22.352584540,0.5783381599,0.02751465797,-0.6808626544,22.35258454,-0.09408698976,0.371457994,-0.219809249,sien,6a+,2,1,hard
6742,24,1970-01-01 00:00:22.553864540,0.687312718,0.1789242142,-1.047015591,22.55386454,-0.3854250908,0.8933374882,-0.5012651682,sien,6a+,2,1,hard
6743,24,1970-01-01 00:00:22.755146920,-0.3036114103,0.2514027911,0.5219210073,22.75514692,-0.05355130881,0.3846061826,-0.03858725354,sien,6a+,2,1,hard
6744,24,1970-01-01 00:00:22.956427920,0.07564396709,0.1302747953,-0.08003464133,22.95642792,-0.005047891289,0.2701093853,0.2371623069,sien,6a+,2,1,hard
6745,24,1970-01-01 00:00:23.157707920,0.4115472105,0.02503309965,-0.3781426522,23.15770792,-0.04499098286,0.6282657981,0.3538429737,sien,6a+,2,1,hard
6746,24,1970-01-01 00:00:23.358988920,-0.603442888,-0.5902465993,0.7133370669,23.35898892,-0.09459130466,0.4077505767,0.5140154362,sien,6a+,2,1,hard
6747,24,1970-01-01 00:00:23.560269920,0.4933828674,0.5917200977,0.4180803046,23.56026992,-0.04121834785,0.02886792645,0.1278608739,sien,6a+,2,1,hard
6748,24,1970-01-01 00:00:23.761550170,0.784078436,0.3906290889,-0.3090425965,23.76155017,-0.0617784299,-0.08511718363,0.1403471529,sien,6a+,2,1,hard
6749,24,1970-01-01 00:00:23.962831170,-0.8287714827,0.2042900205,0.6133881247,23.96283117,-0.1041141972,-0.1241974756,-0.006831319071,sien,6a+,2,1,hard
6750,24,1970-01-01 00:00:24.164112170,0.02535542741,0.2847740203,0.3133862007,24.16411217,-0.009001128376,-0.2286376804,-0.03206381947,sien,6a+,2,1,hard
6751,24,1970-01-01 00:00:24.365393170,0.783088137,-0.3938415492,-0.04350079939,24.36539317,-0.04580788314,0.0003021890298,-0.2872548699,sien,6a+,2,1,hard
6752,24,1970-01-01 00:00:24.566674170,0.03872713253,0.3262214237,-0.2586518767,24.56667417,0.1014295816,-0.3079685867,-0.3729901612,sien,6a+,2,1,hard
6753,24,1970-01-01 00:00:24.767955540,1.392208598,-0.02170895755,-0.5406579714,24.76795554,-0.1690794528,-0.2398968339,-0.5760627389,sien,6a+,2,1,hard
6754,24,1970-01-01 00:00:24.969237540,0.6385887471,0.3039014322,0.1670903268,24.96923754,-0.3561257124,-0.2698435783,-0.7940199971,sien,6a+,2,1,hard
6755,24,1970-01-01 00:00:25.170518540,-0.06080256432,0.6668176425,-0.1033424469,25.17051854,-0.3638902009,0.1319648176,-0.2209429592,sien,6a+,2,1,hard
6756,24,1970-01-01 00:00:25.371799540,0.3208396465,0.2417502075,0.14882918,25.37179954,-0.4144409299,0.282805562,-0.0573444739,sien,6a+,2,1,hard
6757,24,1970-01-01 00:00:25.573081540,-0.1708223122,-0.02769241333,-0.1381977725,25.57308154,-0.4637365341,0.2074156553,-0.09038685262,sien,6a+,2,1,hard
6758,24,1970-01-01 00:00:25.774362170,0.09036813319,0.2722065997,0.1271553057,25.77436217,-0.4393334985,0.2678172886,-0.1463177502,sien,6a+,2,1,hard
6759,24,1970-01-01 00:00:25.975644170,0.3008316439,0.4282641077,-0.1039422981,25.97564417,-0.3065704703,0.06424131989,-0.01479625516,sien,6a+,2,1,hard
6760,24,1970-01-01 00:00:26.176926170,0.6669351715,0.505156163,0.7319778442,26.17692617,-0.1880321652,0.1800733954,0.04840923101,sien,6a+,2,1,hard
6761,24,1970-01-01 00:00:26.378207170,-0.2403772813,-0.4059388536,0.1478773995,26.37820717,0.3142962754,0.1662122011,0.08646123856,sien,6a+,2,1,hard
6762,24,1970-01-01 00:00:26.579489170,-0.2223427141,-0.1937843281,-0.1809169453,26.57948917,0.7453017831,-0.2328942865,0.1029895693,sien,6a+,2,1,hard
6763,24,1970-01-01 00:00:26.780770170,0.5777434981,0.5157992649,-0.1619573486,26.78077017,0.5623091459,-0.128838852,0.1009644717,sien,6a+,2,1,hard
6764,24,1970-01-01 00:00:26.982052170,-0.2119188827,0.1243199909,0.5445184493,26.98205217,0.4910108745,0.003851466812,0.4197567105,sien,6a+,2,1,hard
6765,24,1970-01-01 00:00:27.183334170,0.4978374955,0.3400436568,-0.4878951824,27.18333417,0.4015493691,0.1972231716,0.7417940497,sien,6a+,2,1,hard
6766,24,1970-01-01 00:00:27.384615170,0.7969412872,0.265758875,0.01537408412,27.38461517,0.006644080393,0.4211160839,0.5416610241,sien,6a+,2,1,hard
6767,24,1970-01-01 00:00:27.585897170,1.251485413,-0.4015850168,0.889044874,27.58589717,0.08622360229,-0.1217673123,0.1481478065,sien,6a+,2,1,hard
6768,24,1970-01-01 00:00:27.787178710,0.4521530534,0.3028039098,-0.1440368021,27.78717871,-0.02592106536,-0.2329162508,0.1693464518,sien,6a+,2,1,hard
6769,24,1970-01-01 00:00:27.988459710,0.4747493991,0.1286972165,-0.6054192469,27.98845971,-0.1702108979,-0.4054778516,0.2543593347,sien,6a+,2,1,hard
6770,24,1970-01-01 00:00:28.189741710,0.5517241193,-0.2316538203,0.4628328466,28.18974171,-0.1385103166,-0.4465990663,0.09960401058,sien,6a+,2,1,hard
6771,24,1970-01-01 00:00:28.391023710,0.2526715638,0.4397322518,-0.04900683001,28.39102371,-0.357021302,-0.3887757361,-0.3898979425,sien,6a+,2,1,hard
6772,24,1970-01-01 00:00:28.592305710,0.3201387115,-0.5019565666,0.3233615506,28.59230571,0.03759980947,-0.04465892911,-0.1695439816,sien,6a+,2,1,hard
6773,24,1970-01-01 00:00:28.793588580,0.4182035346,0.04260222852,0.08739818618,28.79358858,-0.04418041185,0.18743141,-0.1853092611,sien,6a+,2,1,hard
6774,24,1970-01-01 00:00:28.994870580,0.1668852358,0.4084823924,-0.126840287,28.99487058,-0.00269422261,0.02047252283,-0.2498099506,sien,6a+,2,1,hard
6775,24,1970-01-01 00:00:29.196152580,0.5014814803,0.2284477919,-0.1274530752,29.19615258,0.06145986915,-0.1930900663,-0.3140310943,sien,6a+,2,1,hard
6776,24,1970-01-01 00:00:29.397434580,0.3891377565,0.1886270839,0.1388598235,29.39743458,0.2395211756,-0.5890486836,-0.04909358919,sien,6a+,2,1,hard
6777,24,1970-01-01 00:00:29.598716580,1.155722054,0.2585913581,-0.4153815222,29.59871658,-0.2452578694,0.2529210746,-0.4269726276,sien,6a+,2,1,hard
6778,24,1970-01-01 00:00:29.799998080,0.05864611119,1.049433122,0.09408981286,29.79999808,-0.342315197,-0.1488710642,-0.4108121395,sien,6a+,2,1,hard
6779,24,1970-01-01 00:00:30.001280080,0.1966509256,-0.6683186227,-0.4987359202,30.00128008,-0.2767732143,0.2891058028,-0.2205864042,sien,6a+,2,1,hard
6780,24,1970-01-01 00:00:30.202562080,0.4090554196,-0.3470474517,-0.07189970255,30.20256208,-0.1750874072,0.1387157142,0.02044316754,sien,6a+,2,1,hard
6781,24,1970-01-01 00:00:30.403844080,0.3960289925,0.5497815281,0.5871516681,30.40384408,-0.1960297376,-0.04767086729,-0.1347434819,sien,6a+,2,1,hard
6782,24,1970-01-01 00:00:30.605127080,-1.987897786,0.6630432647,0.2211135928,30.60512708,-0.2234767824,-0.06833476573,-0.145759955,sien,6a+,2,1,hard
6783,24,1970-01-01 00:00:30.806409290,-0.3178546429,1.22990334,0.7379660509,30.80640929,-0.09866110235,0.08193265647,-0.3126700521,sien,6a+,2,1,hard
6784,24,1970-01-01 00:00:31.007691290,0.6956297976,0.7151618367,0.1396934903,31.00769129,-0.2119657993,-0.1566250622,-0.2310876846,sien,6a+,2,1,hard
6785,24,1970-01-01 00:00:31.208973290,0.5661759514,-0.1333621252,-0.361461423,31.20897329,-0.05224230513,-0.4759930372,-0.041188512,sien,6a+,2,1,hard
6786,24,1970-01-01 00:00:31.410255290,0.3485156876,-0.3982129276,-0.9838688779,31.41025529,0.2370301038,-0.4320174754,-0.05905066431,sien,6a+,2,1,hard
6787,24,1970-01-01 00:00:31.611537290,0.02727726102,0.2932361108,0.1479269546,31.61153729,0.2439805269,-0.4936006963,-0.07066907734,sien,6a+,2,1,hard
6788,24,1970-01-01 00:00:31.812819460,0.319861992,0.2291962355,-0.4752216348,31.81281946,-0.0654887259,0.08885142207,0.01858347282,sien,6a+,2,1,hard
6789,24,1970-01-01 00:00:32.014102459,0.5466257858,0.3611287165,-0.7679481608,32.01410246,0.06543532759,0.2760386467,0.2744890153,sien,6a+,2,1,hard
6790,24,1970-01-01 00:00:32.215384460,0.2794179708,1.003885067,-0.5653118791,32.21538446,-0.03292000666,0.2389296442,0.1254241765,sien,6a+,2,1,hard
6791,24,1970-01-01 00:00:32.416666460,-0.5726359552,-0.4921648192,0.4047295032,32.41666646,-0.0812253505,0.1134560555,0.1081444025,sien,6a+,2,1,hard
6792,24,1970-01-01 00:00:32.617949460,0.682814455,-0.09090081453,0.3821295762,32.61794946,0.01154226344,0.1679570824,0.2453651875,sien,6a+,2,1,hard
6793,24,1970-01-01 00:00:32.819231830,-0.2295342046,-0.009728012681,0.1801170462,32.81923183,0.3578404188,-0.05509291217,0.1844934523,sien,6a+,2,1,hard
6794,24,1970-01-01 00:00:33.020513830,0.3923700973,-0.1295339531,0.09571712952,33.02051383,0.448564738,-0.3216953874,0.004106867127,sien,6a+,2,1,hard
6795,24,1970-01-01 00:00:33.221796830,0.2285460252,0.2054840219,-0.3811390579,33.22179683,0.3740968704,-0.6213805079,-0.1738947779,sien,6a+,2,1,hard
6796,24,1970-01-01 00:00:33.423078830,0.01631957889,0.2853996724,-0.01626234926,33.42307883,-0.05666007474,-0.175617516,-0.2031942904,sien,6a+,2,1,hard
6797,24,1970-01-01 00:00:33.624361829,0.05892239213,0.3758502513,-0.1855614253,33.62436183,0.03224396706,-0.2217558324,-0.04328489304,sien,6a+,2,1,hard
6798,24,1970-01-01 00:00:33.825642920,0.2272491127,-0.2181485063,-0.2196167421,33.82564292,-0.001663402654,-0.03461480513,-0.07367586344,sien,6a+,2,1,hard
6799,24,1970-01-01 00:00:34.026925919,1.238753101,0.5579775703,-0.3295700876,34.02692592,0.0647450462,-0.03565405309,-0.08930286765,sien,6a+,2,1,hard
6800,24,1970-01-01 00:00:34.228207920,0.1832119775,0.7513537627,-0.5257184815,34.22820792,-0.1849438846,0.4017527997,0.01735999435,sien,6a+,2,1,hard
6801,24,1970-01-01 00:00:34.429490920,-0.3474807304,0.0704911083,-0.07585068444,34.42949092,-0.2425005138,0.6043320298,0.001643358031,sien,6a+,2,1,hard
6802,24,1970-01-01 00:00:34.630772920,0.1949286282,0.3705959433,-0.133467375,34.63077292,-0.2125592679,0.7831234932,0.3799309433,sien,6a+,2,1,hard
6803,24,1970-01-01 00:00:34.832056710,-0.4827601576,-0.4670978057,0.3793696173,34.83205671,-0.09953363985,0.5375182033,0.5718579888,sien,6a+,2,1,hard
6804,24,1970-01-01 00:00:35.033338710,0.3734411985,0.0684089148,-0.1108372618,35.03333871,-0.1929149926,0.2468662709,0.08262492716,sien,6a+,2,1,hard
6805,24,1970-01-01 00:00:35.234621710,0.09376156479,0.729113878,0.1160789251,35.23462171,-0.2166325748,-0.05294714123,0.1253146827,sien,6a+,2,1,hard
6806,24,1970-01-01 00:00:35.435904710,-0.02787981659,-0.05415632665,0.2868339944,35.43590471,-0.1331324875,-0.6308199763,-0.08034151793,sien,6a+,2,1,hard
6807,24,1970-01-01 00:00:35.637186710,-0.1164812136,0.19530285,0.03034639142,35.63718671,-0.2546143532,-0.5386245847,-0.02109055221,sien,6a+,2,1,hard
6808,24,1970-01-01 00:00:35.838469170,0.7190829796,0.2977133238,-0.761483333,35.83846917,0.113604717,-0.1074127853,-0.04937440157,sien,6a+,2,1,hard
6809,24,1970-01-01 00:00:36.039752170,1.044617063,0.6239546281,0.3385692814,36.03975217,0.06117440388,0.006425499916,-0.01993763819,sien,6a+,2,1,hard
6810,24,1970-01-01 00:00:36.241034170,0.1779614702,0.3917277807,-0.1738975091,36.24103417,0.02320732176,0.001899142284,0.1411933601,sien,6a+,2,1,hard
6811,24,1970-01-01 00:00:36.442317170,-0.1032270375,-0.3231393564,0.5109589398,36.44231717,0.3071580827,-0.2131305337,-0.06514488906,sien,6a+,2,1,hard
6812,24,1970-01-01 00:00:36.643600170,0.5344241086,-0.7175936937,0.5655181396,36.64360017,0.4896217585,-0.6957705617,0.006151994225,sien,6a+,2,1,hard
6813,24,1970-01-01 00:00:36.844882170,0.09553473294,0.3633676153,-0.2888103533,36.84488217,0.3774753511,-0.3110521436,0.1616177559,sien,6a+,2,1,hard
6814,24,1970-01-01 00:00:37.046165170,0.5540888795,0.1856151831,-0.04929316085,37.04616517,0.3411441445,-0.2007206231,0.156627059,sien,6a+,2,1,hard
6815,24,1970-01-01 00:00:37.247447170,0.4206460628,0.2161399877,0.06598941006,37.24744717,0.2652602792,-0.101020515,0.1809649318,sien,6a+,2,1,hard
6816,24,1970-01-01 00:00:37.448730170,0.1917477429,0.2452339786,-0.7727515022,37.44873017,0.1475818455,-0.1701845676,0.07390776277,sien,6a+,2,1,hard
6817,24,1970-01-01 00:00:37.650013170,0.09109815806,-0.05381309509,-0.1131519552,37.65001317,-0.01707940176,0.2183841914,-0.08927495778,sien,6a+,2,1,hard
6818,24,1970-01-01 00:00:37.851295210,0.3159367561,-0.1663404214,-0.0322006166,37.85129521,-0.1022687331,-0.01041418221,-0.1490052491,sien,6a+,2,1,hard
6819,24,1970-01-01 00:00:38.052578210,0.5077362469,0.1560756344,-0.07329002425,38.05257821,-0.1334058642,-0.06228600442,-0.1487216502,sien,6a+,2,1,hard
6820,24,1970-01-01 00:00:38.253861210,0.4187907413,0.4082297927,-0.3480858441,38.25386121,-0.489141345,0.235965997,-0.09000994265,sien,6a+,2,1,hard
6821,24,1970-01-01 00:00:38.455144210,1.156897052,-0.06893867254,-0.2028106749,38.45514421,-0.5610176921,1.001081705,-0.1996634901,sien,6a+,2,1,hard
6822,24,1970-01-01 00:00:38.656427210,-0.1050741729,0.2952317655,0.1277628223,38.65642721,-0.3279845715,0.6300191283,-0.1224460527,sien,6a+,2,1,hard
6823,24,1970-01-01 00:00:38.857709790,0.4440179685,0.5309926701,0.02698082546,38.85770979,-0.2514156699,0.2593907714,-0.06147262082,sien,6a+,2,1,hard
6824,24,1970-01-01 00:00:39.058992790,-0.7161634648,2.227485693,0.5000358293,39.05899279,-0.2836011648,0.1053924263,-0.05019474775,sien,6a+,2,1,hard
6825,24,1970-01-01 00:00:39.260276790,-0.8413891894,-1.154732121,1.444812635,39.26027679,-0.5584404469,0.7234415412,0.2864176035,sien,6a+,2,1,hard
6826,24,1970-01-01 00:00:39.461559790,-0.7387790331,-0.1968605483,-0.3342205609,39.46155979,-0.2522517145,0.0159748327,0.2154215276,sien,6a+,2,1,hard
6827,24,1970-01-01 00:00:39.662843790,1.336505391,0.5627448052,-0.6075217594,39.66284379,0.06107899547,-0.3510737419,-0.1367656142,sien,6a+,2,1,hard
6828,24,1970-01-01 00:00:39.864127670,0.8646090674,1.154974195,-0.3406327638,39.86412767,-0.3169268668,-0.06144805998,-0.1582520008,sien,6a+,2,1,hard
6829,24,1970-01-01 00:00:40.065411670,-0.1240384474,0.6134349024,-0.6938127753,40.06541167,-0.1524872035,-0.1087351739,0.2658692598,sien,6a+,2,1,hard
6830,24,1970-01-01 00:00:40.266694670,-0.1847259678,-0.3075039017,-0.2159151623,40.26669467,0.05207543448,-0.3335363865,0.5730543733,sien,6a+,2,1,hard
6831,24,1970-01-01 00:00:40.467977670,-1.27615774,-0.8310033649,-0.03496722668,40.46797767,0.4379593134,-0.1938667297,0.6048668623,sien,6a+,2,1,hard
6832,24,1970-01-01 00:00:40.669261670,0.7808387862,-0.1998122227,1.008150318,40.66926167,0.3048365414,-0.2005989701,0.4571014941,sien,6a+,2,1,hard
6833,24,1970-01-01 00:00:40.870544960,-0.3070247955,-1.050821836,0.1200478689,40.87054496,0.2102033943,-0.1285732687,-0.01503715664,sien,6a+,2,1,hard
6834,24,1970-01-01 00:00:41.071828960,0.3061342645,0.3567333645,1.171621657,41.07182896,0.1168120578,-0.4755123854,-0.09969490021,sien,6a+,2,1,hard
6835,24,1970-01-01 00:00:41.273111960,0.9849573371,-0.3361043876,-0.0747157947,41.27311196,0.1014560163,-0.340362668,-0.3896436691,sien,6a+,2,1,hard
6836,24,1970-01-01 00:00:41.474395960,1.082972459,-0.2593731308,-0.196933675,41.47439596,0.1603958011,-0.02979376912,-0.04559161887,sien,6a+,2,1,hard
6837,24,1970-01-01 00:00:41.675678960,1.874273522,0.2729614753,0.2926314722,41.67567896,0.1115570888,-0.2718277574,0.114395082,sien,6a+,2,1,hard
6838,24,1970-01-01 00:00:41.876962080,0.3403199378,-0.1531999737,-0.2377325674,41.87696208,0.01009683497,0.1350980848,-0.176259324,sien,6a+,2,1,hard
6839,24,1970-01-01 00:00:42.078246080,0.06519766051,0.170677886,-0.5156443137,42.07824608,-0.0938218534,0.07656430453,-0.2019840777,sien,6a+,2,1,hard
6840,24,1970-01-01 00:00:42.279529080,0.5550220951,0.6808217239,-0.6441702068,42.27952908,-0.3720981777,0.2446443588,-0.2537400723,sien,6a+,2,1,hard
6841,24,1970-01-01 00:00:42.480813080,0.2413023108,0.1463873827,-0.855082199,42.48081308,-0.3781653941,-0.04801649973,-0.1539041996,sien,6a+,2,1,hard
6842,24,1970-01-01 00:00:42.682096080,-0.0852010949,-0.5330140525,0.09804041103,42.68209608,-0.1247191727,-0.006334646139,-0.1461971253,sien,6a+,2,1,hard
6843,24,1970-01-01 00:00:42.883380790,0.4858695607,0.4424634862,-0.2215846226,42.88338079,-0.2479660213,0.02100903727,-0.1366152763,sien,6a+,2,1,hard
6844,24,1970-01-01 00:00:43.084664790,-0.8042620012,0.1129132426,0.01697972953,43.08466479,-0.2091890126,-0.305108726,-0.07696814835,sien,6a+,2,1,hard
6845,24,1970-01-01 00:00:43.285948790,0.923791953,-0.4276127279,0.02011500657,43.28594879,0.03359938785,-0.00703216996,0.03361379355,sien,6a+,2,1,hard
6846,24,1970-01-01 00:00:43.487232790,1.868826402,-0.3946467108,0.1953244847,43.48723279,0.1173822284,0.04072876275,-0.03304831684,sien,6a+,2,1,hard
6847,24,1970-01-01 00:00:43.688516790,-0.01851447746,0.1102919358,0.04284430325,43.68851679,0.01414187998,0.09211882204,-0.03618332744,sien,6a+,2,1,hard
6848,24,1970-01-01 00:00:43.889800210,0.9500477055,0.1694604957,0.1649423522,43.88980021,0.1035186723,-0.1044866964,-0.03593654931,sien,6a+,2,1,hard
6849,24,1970-01-01 00:00:44.091083210,-0.2954273549,0.3022039855,0.1808836162,44.09108321,-0.0737061426,-0.222091943,-0.00268122158,sien,6a+,2,1,hard
6850,24,1970-01-01 00:00:44.292367210,0.02054024532,-0.04783373237,-0.05295443147,44.29236721,-0.1140290275,-0.02858680114,0.05955323577,sien,6a+,2,1,hard
6851,24,1970-01-01 00:00:44.493651210,0.4833657829,0.7410761118,-0.3517819422,44.49365121,-0.03285617009,0.03802182898,0.04382605851,sien,6a+,2,1,hard
6852,24,1970-01-01 00:00:44.694935210,-0.2875347832,0.299710148,0.2562995419,44.69493521,-0.04754093662,-0.1005043164,0.0002865671122,sien,6a+,2,1,hard
6853,24,1970-01-01 00:00:44.896218670,0.8986505337,-0.3193924606,-0.1638275805,44.89621867,-0.07786849886,0.1773641557,0.06908725947,sien,6a+,2,1,hard
